Codigo,Municipio,Homens,Mulheres,Ano,RI
150543,OURILÂNDIA DO NORTE,7737,9741,2016,Araguaia
150543,OURILÂNDIA DO NORTE,7743,9702,2015,Araguaia
150543,OURILÂNDIA DO NORTE,7805,9808,2014,Araguaia
150548,PACAJÁ,11491,13291,2012,Xingu
150548,PACAJÁ,12271,14177,2013,Xingu
150548,PACAJÁ,13372,15286,2014,Xingu
150548,PACAJÁ,13810,15406,2015,Xingu
150548,PACAJÁ,13778,15265,2016,Xingu
150548,PACAJÁ,14748,15928,2017,Xingu
150548,PACAJÁ,15057,15942,2018,Xingu
150548,PACAJÁ,15656,16438,2019,Xingu
150548,PACAJÁ,15417,16223,2020,Xingu
150548,PACAJÁ,15949,16806,2021,Xingu
150548,PACAJÁ,16963,17792,2022,Xingu
150548,PACAJÁ,17356,18210,2023,Xingu
150548,PACAJÁ,17248,18580,2024,Xingu
150548,PACAJÁ,16926,18155,2025,Xingu
150549,PALESTINA DO PARÁ,2505,2987,2025,Carajás
150549,PALESTINA DO PARÁ,2540,3091,2024,Carajás
150549,PALESTINA DO PARÁ,2720,3146,2023,Carajás
150549,PALESTINA DO PARÁ,2816,3204,2022,Carajás
150549,PALESTINA DO PARÁ,2680,3203,2021,Carajás
150549,PALESTINA DO PARÁ,2685,3158,2020,Carajás
150549,PALESTINA DO PARÁ,2804,3220,2019,Carajás
150549,PALESTINA DO PARÁ,2897,3247,2018,Carajás
150549,PALESTINA DO PARÁ,2970,3347,2017,Carajás
150549,PALESTINA DO PARÁ,3040,3447,2016,Carajás
150549,PALESTINA DO PARÁ,3149,3475,2015,Carajás
150549,PALESTINA DO PARÁ,3474,3786,2014,Carajás
150549,PALESTINA DO PARÁ,3351,3635,2013,Carajás
150549,PALESTINA DO PARÁ,3322,3639,2012,Carajás
150550,PARAGOMINAS,29760,37301,2013,Rio Capim
150550,PARAGOMINAS,30554,38161,2014,Rio Capim
150550,PARAGOMINAS,27453,36624,2025,Rio Capim
150550,PARAGOMINAS,28939,37692,2024,Rio Capim
150550,PARAGOMINAS,29901,38323,2023,Rio Capim
150550,PARAGOMINAS,29390,37725,2022,Rio Capim
150550,PARAGOMINAS,27594,35539,2021,Rio Capim
150550,PARAGOMINAS,25977,33449,2020,Rio Capim
150550,PARAGOMINAS,25737,33272,2019,Rio Capim
150550,PARAGOMINAS,24533,32353,2018,Rio Capim
150550,PARAGOMINAS,26195,34008,2017,Rio Capim
150550,PARAGOMINAS,27535,35251,2016,Rio Capim
150550,PARAGOMINAS,27805,35255,2015,Rio Capim
150550,PARAGOMINAS,28258,35804,2012,Rio Capim
150553,PARAUAPEBAS,57339,77032,2024,Carajás
150553,PARAUAPEBAS,57028,76058,2023,Carajás
150553,PARAUAPEBAS,51664,68340,2022,Carajás
150553,PARAUAPEBAS,43797,56458,2021,Carajás
150553,PARAUAPEBAS,38125,47626,2020,Carajás
150553,PARAUAPEBAS,35276,43527,2019,Carajás
150553,PARAUAPEBAS,31802,38338,2018,Carajás
150553,PARAUAPEBAS,33126,39704,2017,Carajás
150553,PARAUAPEBAS,34000,41063,2016,Carajás
150553,PARAUAPEBAS,36011,43591,2015,Carajás
150553,PARAUAPEBAS,32478,39798,2014,Carajás
150553,PARAUAPEBAS,36414,43019,2013,Carajás
150553,PARAUAPEBAS,33968,40362,2012,Carajás
150553,PARAUAPEBAS,55818,76249,2025,Carajás
150555,PAU DARCO,3292,3623,2025,Araguaia
150555,PAU DARCO,2444,2534,2012,Araguaia
150555,PAU DARCO,2587,2696,2013,Araguaia
150555,PAU DARCO,2700,2902,2014,Araguaia
150555,PAU DARCO,2442,2678,2015,Araguaia
150555,PAU DARCO,2416,2658,2016,Araguaia
150555,PAU DARCO,2375,2654,2017,Araguaia
150555,PAU DARCO,2296,2591,2018,Araguaia
150555,PAU DARCO,2382,2715,2019,Araguaia
150555,PAU DARCO,2389,2773,2020,Araguaia
150555,PAU DARCO,2490,2890,2021,Araguaia
150555,PAU DARCO,2810,3151,2022,Araguaia
150555,PAU DARCO,2962,3347,2023,Araguaia
150555,PAU DARCO,3149,3546,2024,Araguaia
150560,PEIXE-BOI,3180,3374,2014,Rio Caeté
150560,PEIXE-BOI,3039,3329,2012,Rio Caeté
150560,PEIXE-BOI,3142,3343,2013,Rio Caeté
150560,PEIXE-BOI,2969,3316,2025,Rio Caeté
150560,PEIXE-BOI,3002,3204,2024,Rio Caeté
150560,PEIXE-BOI,3056,3185,2023,Rio Caeté
150560,PEIXE-BOI,2958,3056,2022,Rio Caeté
150560,PEIXE-BOI,2842,2964,2021,Rio Caeté
150560,PEIXE-BOI,2749,2827,2020,Rio Caeté
150560,PEIXE-BOI,2794,2869,2019,Rio Caeté
150560,PEIXE-BOI,2752,2837,2018,Rio Caeté
150560,PEIXE-BOI,2870,2988,2017,Rio Caeté
150560,PEIXE-BOI,2957,3102,2016,Rio Caeté
150560,PEIXE-BOI,3091,3245,2015,Rio Caeté
150563,PIÇARRA,4469,5030,2013,Carajás
150563,PIÇARRA,4544,5053,2014,Carajás
150563,PIÇARRA,4443,4869,2015,Carajás
150563,PIÇARRA,3959,4441,2016,Carajás
150563,PIÇARRA,3850,4263,2017,Carajás
150563,PIÇARRA,3592,4035,2018,Carajás
150563,PIÇARRA,3536,4014,2019,Carajás
150563,PIÇARRA,3510,4053,2020,Carajás
150563,PIÇARRA,3745,4298,2021,Carajás
150563,PIÇARRA,4071,4625,2022,Carajás
150563,PIÇARRA,4330,4867,2023,Carajás
150563,PIÇARRA,4322,4812,2024,Carajás
150563,PIÇARRA,4443,4974,2025,Carajás
150563,PIÇARRA,4459,5075,2012,Carajás
150565,PLACAS,6036,6092,2013,Xingu
150565,PLACAS,6337,6375,2014,Xingu
150565,PLACAS,6465,6523,2015,Xingu
150565,PLACAS,6617,6685,2016,Xingu
150565,PLACAS,6722,6758,2017,Xingu
150565,PLACAS,6915,6883,2018,Xingu
150565,PLACAS,7051,6983,2019,Xingu
150565,PLACAS,7024,6934,2020,Xingu
150565,PLACAS,7406,7382,2021,Xingu
150565,PLACAS,7843,7842,2022,Xingu
150565,PLACAS,8117,8223,2023,Xingu
150565,PLACAS,8250,8338,2024,Xingu
150565,PLACAS,8304,8431,2025,Xingu
150565,PLACAS,5801,5854,2012,Xingu
150570,PONTA DE PEDRAS,9173,9489,2012,Marajó
150570,PONTA DE PEDRAS,9844,10147,2013,Marajó
150570,PONTA DE PEDRAS,10470,10752,2014,Marajó
150570,PONTA DE PEDRAS,10310,10568,2015,Marajó
150570,PONTA DE PEDRAS,10335,10736,2016,Marajó
150570,PONTA DE PEDRAS,10259,10720,2017,Marajó
150570,PONTA DE PEDRAS,9860,10453,2018,Marajó
150570,PONTA DE PEDRAS,9754,10385,2019,Marajó
150570,PONTA DE PEDRAS,9500,10129,2020,Marajó
150570,PONTA DE PEDRAS,9904,10708,2021,Marajó
150570,PONTA DE PEDRAS,11311,11830,2022,Marajó
150570,PONTA DE PEDRAS,11538,12090,2023,Marajó
150570,PONTA DE PEDRAS,11237,12143,2024,Marajó
150570,PONTA DE PEDRAS,11320,12507,2025,Marajó
150580,PORTEL,26638,28487,2025,Marajó
150580,PORTEL,15754,17977,2012,Marajó
150580,PORTEL,18069,20263,2013,Marajó
150580,PORTEL,19366,21800,2014,Marajó
150580,PORTEL,18661,21127,2015,Marajó
150580,PORTEL,18935,21564,2016,Marajó
150580,PORTEL,19757,21570,2017,Marajó
150580,PORTEL,19819,21106,2018,Marajó
150580,PORTEL,20344,21297,2019,Marajó
150580,PORTEL,19959,20872,2020,Marajó
150580,PORTEL,20573,21628,2021,Marajó
150580,PORTEL,22800,24689,2022,Marajó
150580,PORTEL,24821,26567,2023,Marajó
150580,PORTEL,25906,27601,2024,Marajó
150590,PORTO DE MOZ,9617,10721,2012,Xingu
150590,PORTO DE MOZ,10330,11367,2013,Xingu
150590,PORTO DE MOZ,11071,11931,2014,Xingu
150590,PORTO DE MOZ,10969,11740,2015,Xingu
150590,PORTO DE MOZ,10832,11636,2016,Xingu
150590,PORTO DE MOZ,12055,12869,2017,Xingu
150590,PORTO DE MOZ,12879,13399,2018,Xingu
150590,PORTO DE MOZ,13816,14077,2019,Xingu
150590,PORTO DE MOZ,13898,14091,2020,Xingu
150590,PORTO DE MOZ,14324,14509,2021,Xingu
150590,PORTO DE MOZ,15129,14937,2022,Xingu
150590,PORTO DE MOZ,15501,15244,2023,Xingu
150590,PORTO DE MOZ,15299,15243,2024,Xingu
150590,PORTO DE MOZ,15361,15495,2025,Xingu
150600,PRAINHA,17509,17690,2025,Baixo Amazonas
150600,PRAINHA,17502,17346,2024,Baixo Amazonas
150600,PRAINHA,17720,17366,2023,Baixo Amazonas
150600,PRAINHA,17284,16884,2022,Baixo Amazonas
150600,PRAINHA,16558,16343,2021,Baixo Amazonas
150600,PRAINHA,16081,15825,2020,Baixo Amazonas
150600,PRAINHA,16233,16011,2019,Baixo Amazonas
150600,PRAINHA,15631,15526,2018,Baixo Amazonas
150600,PRAINHA,15525,15568,2017,Baixo Amazonas
150600,PRAINHA,15156,15371,2016,Baixo Amazonas
150600,PRAINHA,15068,15256,2015,Baixo Amazonas
150600,PRAINHA,15496,15703,2014,Baixo Amazonas
150600,PRAINHA,14652,14832,2013,Baixo Amazonas
150600,PRAINHA,14043,13912,2012,Baixo Amazonas
150610,PRIMAVERA,4318,4888,2023,Rio Caeté
150610,PRIMAVERA,4284,4847,2022,Rio Caeté
150610,PRIMAVERA,4012,4581,2021,Rio Caeté
150610,PRIMAVERA,4022,4395,2020,Rio Caeté
150610,PRIMAVERA,4076,4504,2019,Rio Caeté
150610,PRIMAVERA,3906,4248,2018,Rio Caeté
150610,PRIMAVERA,3830,4200,2017,Rio Caeté
150610,PRIMAVERA,3794,4124,2016,Rio Caeté
150610,PRIMAVERA,3887,4184,2015,Rio Caeté
150610,PRIMAVERA,4085,4241,2014,Rio Caeté
150610,PRIMAVERA,4175,4305,2013,Rio Caeté
150610,PRIMAVERA,4129,4203,2012,Rio Caeté
150610,PRIMAVERA,4125,4896,2024,Rio Caeté
150610,PRIMAVERA,4052,4882,2025,Rio Caeté
150611,QUATIPURU,4341,4879,2025,Rio Caeté
150611,QUATIPURU,4489,4943,2024,Rio Caeté
150611,QUATIPURU,4615,5051,2023,Rio Caeté
150611,QUATIPURU,4587,5089,2022,Rio Caeté
150611,QUATIPURU,4428,4936,2021,Rio Caeté
150611,QUATIPURU,4232,4666,2020,Rio Caeté
150611,QUATIPURU,4379,4723,2019,Rio Caeté
150611,QUATIPURU,4165,4599,2018,Rio Caeté
150611,QUATIPURU,4352,4754,2017,Rio Caeté
150611,QUATIPURU,4410,4762,2016,Rio Caeté
150611,QUATIPURU,4584,4801,2015,Rio Caeté
150611,QUATIPURU,4866,4944,2014,Rio Caeté
150611,QUATIPURU,4819,4845,2013,Rio Caeté
150611,QUATIPURU,4719,4706,2012,Rio Caeté
150613,REDENÇÃO,15139,20115,2013,Araguaia
150613,REDENÇÃO,14821,19503,2012,Araguaia
150613,REDENÇÃO,20289,26739,2025,Araguaia
150613,REDENÇÃO,20179,26205,2024,Araguaia
150613,REDENÇÃO,20730,26463,2023,Araguaia
150613,REDENÇÃO,20079,25547,2022,Araguaia
150613,REDENÇÃO,17503,22208,2021,Araguaia
150613,REDENÇÃO,16136,20433,2020,Araguaia
150613,REDENÇÃO,16719,21288,2019,Araguaia
150613,REDENÇÃO,15357,19880,2018,Araguaia
150613,REDENÇÃO,15459,20181,2017,Araguaia
150613,REDENÇÃO,14832,19929,2016,Araguaia
150613,REDENÇÃO,15772,21023,2015,Araguaia
150613,REDENÇÃO,16616,22082,2014,Araguaia
150616,RIO MARIA,3815,4773,2012,Araguaia
150616,RIO MARIA,3896,4931,2013,Araguaia
150616,RIO MARIA,4321,5210,2014,Araguaia
150616,RIO MARIA,4264,5059,2015,Araguaia
150616,RIO MARIA,4296,5038,2016,Araguaia
150616,RIO MARIA,4140,4830,2017,Araguaia
150616,RIO MARIA,4121,4820,2018,Araguaia
150616,RIO MARIA,4351,5051,2019,Araguaia
150616,RIO MARIA,4418,5135,2020,Araguaia
150616,RIO MARIA,4994,5729,2021,Araguaia
150616,RIO MARIA,5606,6315,2022,Araguaia
150616,RIO MARIA,5641,6531,2023,Araguaia
150616,RIO MARIA,5489,6538,2024,Araguaia
150616,RIO MARIA,5447,6590,2025,Araguaia
150618,RONDON DO PARÁ,9775,12259,2025,Rio Capim
150618,RONDON DO PARÁ,10168,12479,2024,Rio Capim
150618,RONDON DO PARÁ,10585,12909,2023,Rio Capim
150618,RONDON DO PARÁ,10235,12463,2022,Rio Capim
150618,RONDON DO PARÁ,9299,11430,2021,Rio Capim
150618,RONDON DO PARÁ,8847,10764,2020,Rio Capim
150618,RONDON DO PARÁ,9079,11122,2019,Rio Capim
150618,RONDON DO PARÁ,9037,11219,2018,Rio Capim
150618,RONDON DO PARÁ,9284,11623,2017,Rio Capim
150618,RONDON DO PARÁ,9407,11848,2016,Rio Capim
150618,RONDON DO PARÁ,9836,12101,2015,Rio Capim
150618,RONDON DO PARÁ,11628,14146,2014,Rio Capim
150618,RONDON DO PARÁ,11946,14257,2013,Rio Capim
150618,RONDON DO PARÁ,11624,13950,2012,Rio Capim
150619,RURÓPOLIS,8373,8768,2012,Tapajós
150619,RURÓPOLIS,8781,9282,2013,Tapajós
150619,RURÓPOLIS,9048,9648,2014,Tapajós
150619,RURÓPOLIS,8544,9202,2015,Tapajós
150619,RURÓPOLIS,8222,9037,2016,Tapajós
150619,RURÓPOLIS,7980,8957,2017,Tapajós
150619,RURÓPOLIS,8255,9215,2018,Tapajós
150619,RURÓPOLIS,8488,9525,2019,Tapajós
150619,RURÓPOLIS,8439,9531,2020,Tapajós
150619,RURÓPOLIS,9019,10187,2021,Tapajós
150619,RURÓPOLIS,9815,10934,2022,Tapajós
150619,RURÓPOLIS,9966,10999,2023,Tapajós
150619,RURÓPOLIS,9519,10660,2024,Tapajós
150619,RURÓPOLIS,9715,10658,2025,Tapajós
150620,SALINÓPOLIS,13359,16673,2024,Rio Caeté
150620,SALINÓPOLIS,12751,15775,2023,Rio Caeté
150620,SALINÓPOLIS,11934,14763,2022,Rio Caeté
150620,SALINÓPOLIS,10334,12713,2021,Rio Caeté
150620,SALINÓPOLIS,10062,12363,2020,Rio Caeté
150620,SALINÓPOLIS,9957,12235,2019,Rio Caeté
150620,SALINÓPOLIS,9501,11756,2018,Rio Caeté
150620,SALINÓPOLIS,9957,12124,2017,Rio Caeté
150620,SALINÓPOLIS,9970,12086,2016,Rio Caeté
150620,SALINÓPOLIS,10364,12369,2015,Rio Caeté
150620,SALINÓPOLIS,10876,12595,2014,Rio Caeté
150620,SALINÓPOLIS,10237,11808,2013,Rio Caeté
150620,SALINÓPOLIS,10068,11622,2012,Rio Caeté
150620,SALINÓPOLIS,13785,17322,2025,Rio Caeté
150630,SALVATERRA,7478,8751,2012,Marajó
150630,SALVATERRA,7521,9161,2013,Marajó
150630,SALVATERRA,7801,9710,2014,Marajó
150630,SALVATERRA,7724,9579,2015,Marajó
150630,SALVATERRA,7677,9460,2016,Marajó
150630,SALVATERRA,7773,9555,2017,Marajó
150630,SALVATERRA,7616,9304,2018,Marajó
150630,SALVATERRA,7550,9362,2019,Marajó
150630,SALVATERRA,7459,9276,2020,Marajó
150630,SALVATERRA,7840,9884,2021,Marajó
150630,SALVATERRA,8448,10263,2022,Marajó
150630,SALVATERRA,8669,10393,2023,Marajó
150630,SALVATERRA,8275,10217,2024,Marajó
150630,SALVATERRA,8485,10405,2025,Marajó
150635,SANTA BÁRBARA DO PARÁ,6633,8670,2025,Guajará
150635,SANTA BÁRBARA DO PARÁ,6798,8829,2024,Guajará
150635,SANTA BÁRBARA DO PARÁ,7120,9120,2023,Guajará
150635,SANTA BÁRBARA DO PARÁ,7075,9069,2022,Guajará
150635,SANTA BÁRBARA DO PARÁ,6287,8128,2021,Guajará
150635,SANTA BÁRBARA DO PARÁ,5711,7373,2020,Guajará
150635,SANTA BÁRBARA DO PARÁ,5743,7361,2019,Guajará
150635,SANTA BÁRBARA DO PARÁ,5574,7184,2018,Guajará
150635,SANTA BÁRBARA DO PARÁ,5562,7024,2017,Guajará
150635,SANTA BÁRBARA DO PARÁ,5606,6893,2016,Guajará
150635,SANTA BÁRBARA DO PARÁ,6023,7168,2015,Guajará
150635,SANTA BÁRBARA DO PARÁ,7023,8120,2014,Guajará
150635,SANTA BÁRBARA DO PARÁ,6862,7860,2013,Guajará
150635,SANTA BÁRBARA DO PARÁ,6499,7341,2012,Guajará
150640,SANTA CRUZ DO ARARI,3124,3588,2025,Marajó
150640,SANTA CRUZ DO ARARI,3147,3569,2024,Marajó
150640,SANTA CRUZ DO ARARI,3225,3596,2023,Marajó
150640,SANTA CRUZ DO ARARI,3208,3619,2022,Marajó
150640,SANTA CRUZ DO ARARI,3160,3612,2021,Marajó
150640,SANTA CRUZ DO ARARI,3090,3534,2020,Marajó
150640,SANTA CRUZ DO ARARI,3064,3510,2019,Marajó
150640,SANTA CRUZ DO ARARI,2952,3381,2018,Marajó
150640,SANTA CRUZ DO ARARI,2820,3323,2017,Marajó
150640,SANTA CRUZ DO ARARI,2593,3174,2016,Marajó
150640,SANTA CRUZ DO ARARI,2405,2967,2015,Marajó
150640,SANTA CRUZ DO ARARI,2413,2947,2014,Marajó
150640,SANTA CRUZ DO ARARI,2060,2518,2013,Marajó
150640,SANTA CRUZ DO ARARI,2049,2453,2012,Marajó
150650,SANTA IZABEL DO PARÁ,15504,19959,2012,Guamá
150650,SANTA IZABEL DO PARÁ,16197,21111,2013,Guamá
150650,SANTA IZABEL DO PARÁ,16944,22177,2014,Guamá
150650,SANTA IZABEL DO PARÁ,15961,21482,2015,Guamá
150650,SANTA IZABEL DO PARÁ,14570,20161,2016,Guamá
150650,SANTA IZABEL DO PARÁ,14051,19538,2017,Guamá
150650,SANTA IZABEL DO PARÁ,13272,18868,2018,Guamá
150650,SANTA IZABEL DO PARÁ,13494,19228,2019,Guamá
150650,SANTA IZABEL DO PARÁ,12759,18251,2020,Guamá
150650,SANTA IZABEL DO PARÁ,13297,19329,2021,Guamá
150650,SANTA IZABEL DO PARÁ,14751,21475,2022,Guamá
150650,SANTA IZABEL DO PARÁ,15399,22256,2023,Guamá
150650,SANTA IZABEL DO PARÁ,15108,21925,2024,Guamá
150650,SANTA IZABEL DO PARÁ,15654,22389,2025,Guamá
150655,SANTA LUZIA DO PARÁ,8552,9239,2013,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8714,9424,2014,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7867,8635,2015,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7752,8608,2016,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7817,8849,2017,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7749,8871,2018,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7819,8976,2019,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7573,8806,2020,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7551,8907,2021,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7789,9347,2022,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7830,9489,2023,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7526,9295,2024,Rio Caeté
150655,SANTA LUZIA DO PARÁ,7639,9401,2025,Rio Caeté
150655,SANTA LUZIA DO PARÁ,8494,9037,2012,Rio Caeté
150658,SANTA MARIA DAS BARREIRAS,6377,6643,2012,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6616,6832,2013,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6906,7098,2014,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6590,6830,2015,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6413,6757,2016,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6272,6625,2017,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6014,6338,2018,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6190,6490,2019,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6171,6428,2020,Araguaia
150658,SANTA MARIA DAS BARREIRAS,6711,6902,2021,Araguaia
150658,SANTA MARIA DAS BARREIRAS,7266,7304,2022,Araguaia
150658,SANTA MARIA DAS BARREIRAS,7360,7385,2023,Araguaia
150658,SANTA MARIA DAS BARREIRAS,7159,7252,2024,Araguaia
150658,SANTA MARIA DAS BARREIRAS,7060,7220,2025,Araguaia
150660,SANTA MARIA DO PARÁ,8168,9441,2012,Guamá
150660,SANTA MARIA DO PARÁ,8307,9576,2013,Guamá
150660,SANTA MARIA DO PARÁ,8748,10036,2014,Guamá
150660,SANTA MARIA DO PARÁ,8071,9305,2015,Guamá
150660,SANTA MARIA DO PARÁ,7931,9306,2016,Guamá
150660,SANTA MARIA DO PARÁ,7655,9150,2017,Guamá
150660,SANTA MARIA DO PARÁ,7457,8924,2018,Guamá
150660,SANTA MARIA DO PARÁ,7595,8996,2019,Guamá
150660,SANTA MARIA DO PARÁ,7433,8767,2020,Guamá
150660,SANTA MARIA DO PARÁ,7612,9230,2021,Guamá
150660,SANTA MARIA DO PARÁ,8010,9655,2022,Guamá
150660,SANTA MARIA DO PARÁ,8406,9949,2023,Guamá
150660,SANTA MARIA DO PARÁ,8521,10144,2024,Guamá
150660,SANTA MARIA DO PARÁ,8579,10353,2025,Guamá
150670,SANTANA DO ARAGUAIA,10479,13843,2025,Araguaia
150670,SANTANA DO ARAGUAIA,10678,13910,2024,Araguaia
150670,SANTANA DO ARAGUAIA,11294,14269,2023,Araguaia
150670,SANTANA DO ARAGUAIA,10604,13706,2022,Araguaia
150670,SANTANA DO ARAGUAIA,9150,12304,2021,Araguaia
150670,SANTANA DO ARAGUAIA,8023,10795,2020,Araguaia
150670,SANTANA DO ARAGUAIA,8411,11250,2019,Araguaia
150670,SANTANA DO ARAGUAIA,8212,10886,2018,Araguaia
150670,SANTANA DO ARAGUAIA,8468,10922,2017,Araguaia
150670,SANTANA DO ARAGUAIA,8453,10838,2016,Araguaia
150670,SANTANA DO ARAGUAIA,8359,10611,2015,Araguaia
150670,SANTANA DO ARAGUAIA,8741,10855,2014,Araguaia
150670,SANTANA DO ARAGUAIA,8108,9904,2013,Araguaia
150670,SANTANA DO ARAGUAIA,7769,9243,2012,Araguaia
150680,SANTARÉM,113678,140390,2025,Baixo Amazonas
150680,SANTARÉM,111814,137335,2024,Baixo Amazonas
150680,SANTARÉM,114574,138055,2023,Baixo Amazonas
150680,SANTARÉM,109617,132076,2022,Baixo Amazonas
150680,SANTARÉM,95492,115020,2021,Baixo Amazonas
150680,SANTARÉM,90347,108227,2020,Baixo Amazonas
150680,SANTARÉM,91887,109558,2019,Baixo Amazonas
150680,SANTARÉM,87784,104166,2018,Baixo Amazonas
150680,SANTARÉM,91961,107447,2017,Baixo Amazonas
150680,SANTARÉM,90746,105022,2016,Baixo Amazonas
150680,SANTARÉM,92262,105655,2015,Baixo Amazonas
150680,SANTARÉM,97913,111158,2014,Baixo Amazonas
150680,SANTARÉM,93058,105858,2013,Baixo Amazonas
150680,SANTARÉM,88267,100168,2012,Baixo Amazonas
150690,SANTARÉM NOVO,2937,3160,2025,Rio Caeté
150690,SANTARÉM NOVO,3009,2895,2012,Rio Caeté
150690,SANTARÉM NOVO,3028,2929,2013,Rio Caeté
150690,SANTARÉM NOVO,3144,3090,2014,Rio Caeté
150690,SANTARÉM NOVO,3162,3116,2015,Rio Caeté
150690,SANTARÉM NOVO,3034,3067,2016,Rio Caeté
150690,SANTARÉM NOVO,3095,3168,2017,Rio Caeté
150690,SANTARÉM NOVO,3582,3397,2018,Rio Caeté
150690,SANTARÉM NOVO,4199,4030,2019,Rio Caeté
150690,SANTARÉM NOVO,3428,3385,2020,Rio Caeté
150690,SANTARÉM NOVO,3480,3513,2021,Rio Caeté
150690,SANTARÉM NOVO,3534,3516,2022,Rio Caeté
150690,SANTARÉM NOVO,3577,3552,2023,Rio Caeté
150690,SANTARÉM NOVO,3088,3281,2024,Rio Caeté
150700,SANTO ANTÔNIO DO TAUÁ,10123,12739,2024,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,10468,13358,2025,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,8443,10657,2014,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,8051,10194,2013,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,7531,9629,2012,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,8545,10670,2015,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,8375,10561,2016,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,8270,10515,2017,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,8056,10381,2018,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,8108,10319,2019,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,7854,10067,2020,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,8266,10662,2021,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,9340,11934,2022,Guamá
150700,SANTO ANTÔNIO DO TAUÁ,9940,12476,2023,Guamá
150710,SÃO CAETANO DE ODIVELAS,6309,6629,2025,Guamá
150710,SÃO CAETANO DE ODIVELAS,6375,6650,2024,Guamá
150710,SÃO CAETANO DE ODIVELAS,6652,6868,2023,Guamá
150710,SÃO CAETANO DE ODIVELAS,6571,6843,2022,Guamá
150710,SÃO CAETANO DE ODIVELAS,6243,6466,2021,Guamá
150710,SÃO CAETANO DE ODIVELAS,6155,6380,2020,Guamá
150710,SÃO CAETANO DE ODIVELAS,6257,6457,2019,Guamá
150710,SÃO CAETANO DE ODIVELAS,6087,6383,2018,Guamá
150710,SÃO CAETANO DE ODIVELAS,6881,7057,2017,Guamá
150710,SÃO CAETANO DE ODIVELAS,7077,7232,2016,Guamá
150710,SÃO CAETANO DE ODIVELAS,7050,7267,2015,Guamá
150710,SÃO CAETANO DE ODIVELAS,7051,7436,2014,Guamá
150710,SÃO CAETANO DE ODIVELAS,6106,7025,2013,Guamá
150710,SÃO CAETANO DE ODIVELAS,5314,6430,2012,Guamá
150715,SÃO DOMINGOS DO ARAGUAIA,7287,8342,2012,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,7498,8779,2013,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,7659,8989,2014,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,7089,8539,2015,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,6761,8345,2016,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,7789,9218,2017,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,6520,8134,2018,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,6541,8049,2019,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,6282,7770,2020,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,6500,8250,2021,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,7252,8912,2022,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,7146,8731,2023,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,6784,8447,2024,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,6786,8337,2025,Carajás
150720,SÃO DOMINGOS DO CAPIM,12511,13024,2025,Guamá
150720,SÃO DOMINGOS DO CAPIM,12484,12724,2024,Guamá
150720,SÃO DOMINGOS DO CAPIM,13101,12986,2023,Guamá
150720,SÃO DOMINGOS DO CAPIM,13138,12948,2022,Guamá
150720,SÃO DOMINGOS DO CAPIM,11900,12540,2021,Guamá
150720,SÃO DOMINGOS DO CAPIM,11815,12360,2020,Guamá
150720,SÃO DOMINGOS DO CAPIM,12105,12611,2019,Guamá
