Codigo,Municipio,Idade,Total
1505064,Novo Repartimento (PA),40 anos,728
1505064,Novo Repartimento (PA),44 anos,618
1505064,Novo Repartimento (PA),45 anos,577
1505064,Novo Repartimento (PA),49 anos,481
1505064,Novo Repartimento (PA),50 anos,504
1505064,Novo Repartimento (PA),54 anos,370
1505064,Novo Repartimento (PA),55 anos,398
1505064,Novo Repartimento (PA),59 anos,336
1505064,Novo Repartimento (PA),60 anos,334
1505064,Novo Repartimento (PA),64 anos,232
1505064,Novo Repartimento (PA),70 anos ou mais,1288
1505106,Óbidos (PA),Total,49333
1505106,Óbidos (PA),Menos de 1 ano,1066
1505106,Óbidos (PA),3 anos,1184
1505106,Óbidos (PA),4 anos,1182
1505106,Óbidos (PA),6 anos,1181
1505106,Óbidos (PA),7 anos,1223
1505106,Óbidos (PA),15 anos,1158
1505106,Óbidos (PA),16 anos,1083
1505106,Óbidos (PA),17 anos,1076
1505106,Óbidos (PA),18 anos,976
1505106,Óbidos (PA),24 anos,829
1505106,Óbidos (PA),25 anos,827
1505106,Óbidos (PA),34 anos,679
1505106,Óbidos (PA),40 anos,597
1505106,Óbidos (PA),44 anos,471
1505106,Óbidos (PA),45 anos,466
1505106,Óbidos (PA),49 anos,361
1505106,Óbidos (PA),50 anos,408
1505106,Óbidos (PA),54 anos,361
1505106,Óbidos (PA),55 anos,338
1505106,Óbidos (PA),59 anos,300
1505106,Óbidos (PA),60 anos,275
1505106,Óbidos (PA),64 anos,240
1505106,Óbidos (PA),70 anos ou mais,1855
1505205,Oeiras do Pará (PA),Total,28595
1505205,Oeiras do Pará (PA),Menos de 1 ano,799
1505205,Oeiras do Pará (PA),3 anos,791
1505205,Oeiras do Pará (PA),4 anos,838
1505205,Oeiras do Pará (PA),6 anos,801
1505205,Oeiras do Pará (PA),7 anos,806
1505205,Oeiras do Pará (PA),15 anos,690
1505205,Oeiras do Pará (PA),16 anos,680
1505205,Oeiras do Pará (PA),17 anos,637
1505205,Oeiras do Pará (PA),18 anos,650
1505205,Oeiras do Pará (PA),24 anos,493
1505205,Oeiras do Pará (PA),25 anos,445
1505205,Oeiras do Pará (PA),34 anos,353
1505205,Oeiras do Pará (PA),40 anos,305
1505205,Oeiras do Pará (PA),44 anos,195
1505205,Oeiras do Pará (PA),45 anos,201
1505205,Oeiras do Pará (PA),49 anos,162
1505205,Oeiras do Pará (PA),50 anos,166
1505205,Oeiras do Pará (PA),54 anos,160
1505205,Oeiras do Pará (PA),55 anos,156
1505205,Oeiras do Pará (PA),59 anos,125
1505205,Oeiras do Pará (PA),60 anos,130
1505205,Oeiras do Pará (PA),64 anos,96
1505205,Oeiras do Pará (PA),70 anos ou mais,690
1505304,Oriximiná (PA),Total,62794
1505304,Oriximiná (PA),Menos de 1 ano,1362
1505304,Oriximiná (PA),3 anos,1466
1505304,Oriximiná (PA),4 anos,1577
1505304,Oriximiná (PA),6 anos,1565
1505304,Oriximiná (PA),7 anos,1564
1505304,Oriximiná (PA),15 anos,1488
1505304,Oriximiná (PA),16 anos,1520
1505304,Oriximiná (PA),17 anos,1364
1505304,Oriximiná (PA),18 anos,1267
1505304,Oriximiná (PA),24 anos,1082
1505304,Oriximiná (PA),25 anos,1115
1505304,Oriximiná (PA),34 anos,832
1505304,Oriximiná (PA),40 anos,729
1505304,Oriximiná (PA),44 anos,550
1505304,Oriximiná (PA),45 anos,605
1505304,Oriximiná (PA),49 anos,465
1505304,Oriximiná (PA),50 anos,462
1505304,Oriximiná (PA),54 anos,437
1505304,Oriximiná (PA),55 anos,440
1505304,Oriximiná (PA),59 anos,305
1505304,Oriximiná (PA),60 anos,326
1505304,Oriximiná (PA),64 anos,236
1505304,Oriximiná (PA),70 anos ou mais,1853
1505403,Ourém (PA),Total,16311
1505403,Ourém (PA),Menos de 1 ano,327
1505403,Ourém (PA),3 anos,298
1505403,Ourém (PA),4 anos,354
1505403,Ourém (PA),6 anos,353
1505403,Ourém (PA),7 anos,347
1505403,Ourém (PA),15 anos,379
1505403,Ourém (PA),16 anos,391
1505403,Ourém (PA),17 anos,386
1505403,Ourém (PA),18 anos,373
1505403,Ourém (PA),24 anos,286
1505403,Ourém (PA),25 anos,290
1505403,Ourém (PA),34 anos,219
1505403,Ourém (PA),40 anos,191
1505403,Ourém (PA),44 anos,145
1505403,Ourém (PA),45 anos,151
1505403,Ourém (PA),49 anos,138
1505403,Ourém (PA),50 anos,107
1505403,Ourém (PA),54 anos,107
1505403,Ourém (PA),55 anos,113
1505403,Ourém (PA),59 anos,88
1505403,Ourém (PA),60 anos,87
1505403,Ourém (PA),64 anos,68
1505403,Ourém (PA),70 anos ou mais,649
1505437,Ourilândia do Norte (PA),Total,27359
1505437,Ourilândia do Norte (PA),Menos de 1 ano,606
1505437,Ourilândia do Norte (PA),3 anos,569
1505437,Ourilândia do Norte (PA),4 anos,547
1505437,Ourilândia do Norte (PA),6 anos,545
1505437,Ourilândia do Norte (PA),7 anos,550
1505437,Ourilândia do Norte (PA),15 anos,634
1505437,Ourilândia do Norte (PA),16 anos,617
1505437,Ourilândia do Norte (PA),17 anos,596
1505437,Ourilândia do Norte (PA),18 anos,544
1505437,Ourilândia do Norte (PA),24 anos,615
1505437,Ourilândia do Norte (PA),25 anos,573
1505437,Ourilândia do Norte (PA),34 anos,441
1505437,Ourilândia do Norte (PA),40 anos,429
1505437,Ourilândia do Norte (PA),44 anos,275
1505437,Ourilândia do Norte (PA),45 anos,292
1505437,Ourilândia do Norte (PA),49 anos,214
1505437,Ourilândia do Norte (PA),50 anos,232
1505437,Ourilândia do Norte (PA),54 anos,152
1505437,Ourilândia do Norte (PA),55 anos,127
1505437,Ourilândia do Norte (PA),59 anos,119
1505437,Ourilândia do Norte (PA),60 anos,106
1505437,Ourilândia do Norte (PA),64 anos,72
1505437,Ourilândia do Norte (PA),70 anos ou mais,453
1505486,Pacajá (PA),Total,39979
1505486,Pacajá (PA),Menos de 1 ano,801
1505486,Pacajá (PA),3 anos,962
1505486,Pacajá (PA),4 anos,919
1505486,Pacajá (PA),6 anos,870
1505486,Pacajá (PA),7 anos,943
1505486,Pacajá (PA),15 anos,979
1505486,Pacajá (PA),16 anos,942
1505486,Pacajá (PA),17 anos,894
1505486,Pacajá (PA),18 anos,860
1505486,Pacajá (PA),24 anos,760
1505486,Pacajá (PA),25 anos,754
1505486,Pacajá (PA),34 anos,507
1505486,Pacajá (PA),40 anos,438
1505486,Pacajá (PA),44 anos,381
1505486,Pacajá (PA),45 anos,378
1505486,Pacajá (PA),49 anos,325
1505486,Pacajá (PA),50 anos,325
1505486,Pacajá (PA),54 anos,270
1505486,Pacajá (PA),55 anos,279
1505486,Pacajá (PA),59 anos,221
1505486,Pacajá (PA),60 anos,238
1505486,Pacajá (PA),64 anos,166
1505486,Pacajá (PA),70 anos ou mais,957
1505494,Palestina do Pará (PA),Total,7475
1505494,Palestina do Pará (PA),Menos de 1 ano,147
1505494,Palestina do Pará (PA),3 anos,159
1505494,Palestina do Pará (PA),4 anos,164
1505494,Palestina do Pará (PA),6 anos,154
1505494,Palestina do Pará (PA),7 anos,172
1505494,Palestina do Pará (PA),15 anos,174
1505494,Palestina do Pará (PA),16 anos,178
1505494,Palestina do Pará (PA),17 anos,162
1505494,Palestina do Pará (PA),18 anos,177
1505494,Palestina do Pará (PA),24 anos,136
1505494,Palestina do Pará (PA),25 anos,142
1505494,Palestina do Pará (PA),34 anos,113
1505494,Palestina do Pará (PA),40 anos,72
1505494,Palestina do Pará (PA),44 anos,63
1505494,Palestina do Pará (PA),45 anos,67
1505494,Palestina do Pará (PA),49 anos,63
1505494,Palestina do Pará (PA),50 anos,67
1505494,Palestina do Pará (PA),54 anos,63
1505494,Palestina do Pará (PA),55 anos,59
1505494,Palestina do Pará (PA),59 anos,41
1505494,Palestina do Pará (PA),60 anos,67
1505494,Palestina do Pará (PA),64 anos,35
1505494,Palestina do Pará (PA),70 anos ou mais,293
1505502,Paragominas (PA),Total,97819
1505502,Paragominas (PA),Menos de 1 ano,2134
1505502,Paragominas (PA),3 anos,2139
1505502,Paragominas (PA),4 anos,2135
1505502,Paragominas (PA),6 anos,2137
1505502,Paragominas (PA),7 anos,2185
1505502,Paragominas (PA),15 anos,2082
1505502,Paragominas (PA),16 anos,1986
1505502,Paragominas (PA),17 anos,2075
1505502,Paragominas (PA),18 anos,1980
1505502,Paragominas (PA),24 anos,2105
1505502,Paragominas (PA),25 anos,2225
1505502,Paragominas (PA),34 anos,1436
1505502,Paragominas (PA),40 anos,1326
1505502,Paragominas (PA),44 anos,934
1505502,Paragominas (PA),45 anos,923
1505502,Paragominas (PA),49 anos,629
1505502,Paragominas (PA),50 anos,803
1505502,Paragominas (PA),54 anos,590
1505502,Paragominas (PA),55 anos,543
1505502,Paragominas (PA),59 anos,409
1505502,Paragominas (PA),60 anos,417
1505502,Paragominas (PA),64 anos,249
1505502,Paragominas (PA),70 anos ou mais,1543
1505536,Parauapebas (PA),Total,153908
1505536,Parauapebas (PA),Menos de 1 ano,3428
1505536,Parauapebas (PA),3 anos,3269
1505536,Parauapebas (PA),4 anos,3242
1505536,Parauapebas (PA),6 anos,3070
1505536,Parauapebas (PA),7 anos,2987
1505536,Parauapebas (PA),15 anos,3160
1505536,Parauapebas (PA),16 anos,2973
1505536,Parauapebas (PA),17 anos,3003
1505536,Parauapebas (PA),18 anos,3137
1505536,Parauapebas (PA),24 anos,3982
1505536,Parauapebas (PA),25 anos,3863
1505536,Parauapebas (PA),34 anos,2518
1505536,Parauapebas (PA),40 anos,2004
1505536,Parauapebas (PA),44 anos,1534
1505536,Parauapebas (PA),45 anos,1433
1505536,Parauapebas (PA),49 anos,1167
1505536,Parauapebas (PA),50 anos,1102
1505536,Parauapebas (PA),54 anos,790
1505536,Parauapebas (PA),55 anos,768
1505536,Parauapebas (PA),59 anos,508
1505536,Parauapebas (PA),60 anos,537
1505536,Parauapebas (PA),64 anos,330
1505536,Parauapebas (PA),70 anos ou mais,1940
1505551,Pau D'Arco (PA),Total,6033
1505551,Pau D'Arco (PA),Menos de 1 ano,115
1505551,Pau D'Arco (PA),3 anos,127
1505551,Pau D'Arco (PA),4 anos,105
1505551,Pau D'Arco (PA),6 anos,112
1505551,Pau D'Arco (PA),7 anos,121
1505551,Pau D'Arco (PA),15 anos,157
1505551,Pau D'Arco (PA),16 anos,149
1505551,Pau D'Arco (PA),17 anos,153
1505551,Pau D'Arco (PA),18 anos,114
1505551,Pau D'Arco (PA),24 anos,102
1505551,Pau D'Arco (PA),25 anos,95
1505551,Pau D'Arco (PA),34 anos,84
1505551,Pau D'Arco (PA),40 anos,84
1505551,Pau D'Arco (PA),44 anos,79
1505551,Pau D'Arco (PA),45 anos,53
1505551,Pau D'Arco (PA),49 anos,51
1505551,Pau D'Arco (PA),50 anos,55
1505551,Pau D'Arco (PA),54 anos,44
1505551,Pau D'Arco (PA),55 anos,47
1505551,Pau D'Arco (PA),59 anos,28
1505551,Pau D'Arco (PA),60 anos,42
1505551,Pau D'Arco (PA),64 anos,30
1505551,Pau D'Arco (PA),70 anos ou mais,212
1505601,Peixe-Boi (PA),Total,7854
1505601,Peixe-Boi (PA),Menos de 1 ano,134
1505601,Peixe-Boi (PA),3 anos,126
1505601,Peixe-Boi (PA),4 anos,145
1505601,Peixe-Boi (PA),6 anos,148
1505601,Peixe-Boi (PA),7 anos,146
1505601,Peixe-Boi (PA),15 anos,166
1505601,Peixe-Boi (PA),16 anos,166
1505601,Peixe-Boi (PA),17 anos,166
1505601,Peixe-Boi (PA),18 anos,145
1505601,Peixe-Boi (PA),24 anos,162
1505601,Peixe-Boi (PA),25 anos,139
1505601,Peixe-Boi (PA),34 anos,99
1505601,Peixe-Boi (PA),40 anos,98
1505601,Peixe-Boi (PA),44 anos,90
1505601,Peixe-Boi (PA),45 anos,94
1505601,Peixe-Boi (PA),49 anos,64
1505601,Peixe-Boi (PA),50 anos,84
1505601,Peixe-Boi (PA),54 anos,72
1505601,Peixe-Boi (PA),55 anos,74
1505601,Peixe-Boi (PA),59 anos,53
1505601,Peixe-Boi (PA),60 anos,56
1505601,Peixe-Boi (PA),64 anos,37
1505601,Peixe-Boi (PA),70 anos ou mais,403
1505635,Piçarra (PA),Total,12697
1505635,Piçarra (PA),Menos de 1 ano,254
1505635,Piçarra (PA),3 anos,271
1505635,Piçarra (PA),4 anos,277
1505635,Piçarra (PA),6 anos,293
1505635,Piçarra (PA),7 anos,273
1505635,Piçarra (PA),15 anos,284
1505635,Piçarra (PA),16 anos,260
1505635,Piçarra (PA),17 anos,257
1505635,Piçarra (PA),18 anos,255
1505635,Piçarra (PA),24 anos,203
1505635,Piçarra (PA),25 anos,214
1505635,Piçarra (PA),34 anos,172
1505635,Piçarra (PA),40 anos,174
1505635,Piçarra (PA),44 anos,154
1505635,Piçarra (PA),45 anos,131
1505635,Piçarra (PA),49 anos,105
1505635,Piçarra (PA),50 anos,123
1505635,Piçarra (PA),54 anos,100
1505635,Piçarra (PA),55 anos,82
1505635,Piçarra (PA),59 anos,83
1505635,Piçarra (PA),60 anos,88
1505635,Piçarra (PA),64 anos,52
1505635,Piçarra (PA),70 anos ou mais,302
1505650,Placas (PA),Total,23934
1505650,Placas (PA),Menos de 1 ano,505
1505650,Placas (PA),3 anos,575
1505650,Placas (PA),4 anos,568
1505650,Placas (PA),6 anos,558
1505650,Placas (PA),7 anos,571
1505650,Placas (PA),15 anos,499
1505650,Placas (PA),16 anos,514
1505650,Placas (PA),17 anos,472
1505650,Placas (PA),18 anos,474
1505650,Placas (PA),24 anos,453
1505650,Placas (PA),25 anos,476
1505650,Placas (PA),34 anos,344
1505650,Placas (PA),40 anos,296
1505650,Placas (PA),44 anos,235
1505650,Placas (PA),45 anos,210
1505650,Placas (PA),49 anos,218
1505650,Placas (PA),50 anos,209
1505650,Placas (PA),54 anos,154
1505650,Placas (PA),55 anos,141
1505650,Placas (PA),59 anos,127
1505650,Placas (PA),60 anos,143
1505650,Placas (PA),64 anos,81
1505650,Placas (PA),70 anos ou mais,414
1505700,Ponta de Pedras (PA),Total,25999
1505700,Ponta de Pedras (PA),Menos de 1 ano,553
1505700,Ponta de Pedras (PA),3 anos,506
1505700,Ponta de Pedras (PA),4 anos,603
1505700,Ponta de Pedras (PA),6 anos,628
1505700,Ponta de Pedras (PA),7 anos,620
1505700,Ponta de Pedras (PA),15 anos,611
1505700,Ponta de Pedras (PA),16 anos,584
1505700,Ponta de Pedras (PA),17 anos,603
1505700,Ponta de Pedras (PA),18 anos,569
1505700,Ponta de Pedras (PA),24 anos,538
1505700,Ponta de Pedras (PA),25 anos,498
1505700,Ponta de Pedras (PA),34 anos,354
1505700,Ponta de Pedras (PA),40 anos,352
1505700,Ponta de Pedras (PA),44 anos,250
1505700,Ponta de Pedras (PA),45 anos,274
1505700,Ponta de Pedras (PA),49 anos,219
1505700,Ponta de Pedras (PA),50 anos,228
1505700,Ponta de Pedras (PA),54 anos,182
1505700,Ponta de Pedras (PA),55 anos,185
1505700,Ponta de Pedras (PA),59 anos,125
1505700,Ponta de Pedras (PA),60 anos,149
1505700,Ponta de Pedras (PA),64 anos,90
1505700,Ponta de Pedras (PA),70 anos ou mais,854
1505809,Portel (PA),Total,52172
1505809,Portel (PA),Menos de 1 ano,1586
1505809,Portel (PA),3 anos,1581
1505809,Portel (PA),4 anos,1605
1505809,Portel (PA),6 anos,1622
1505809,Portel (PA),7 anos,1570
1505809,Portel (PA),15 anos,1272
1505809,Portel (PA),16 anos,1212
1505809,Portel (PA),17 anos,1155
1505809,Portel (PA),18 anos,1094
1505809,Portel (PA),24 anos,909
1505809,Portel (PA),25 anos,918
1505809,Portel (PA),34 anos,579
1505809,Portel (PA),40 anos,521
1505809,Portel (PA),44 anos,349
1505809,Portel (PA),45 anos,337
1505809,Portel (PA),49 anos,315
1505809,Portel (PA),50 anos,320
1505809,Portel (PA),54 anos,271
1505809,Portel (PA),55 anos,293
1505809,Portel (PA),59 anos,192
1505809,Portel (PA),60 anos,209
1505809,Portel (PA),64 anos,168
1505809,Portel (PA),70 anos ou mais,1088
1505908,Porto de Moz (PA),Total,33956
1505908,Porto de Moz (PA),Menos de 1 ano,1048
1505908,Porto de Moz (PA),3 anos,971
1505908,Porto de Moz (PA),4 anos,999
1505908,Porto de Moz (PA),6 anos,887
1505908,Porto de Moz (PA),7 anos,979
1505908,Porto de Moz (PA),15 anos,949
1505908,Porto de Moz (PA),16 anos,846
1505908,Porto de Moz (PA),17 anos,748
1505908,Porto de Moz (PA),18 anos,758
1505908,Porto de Moz (PA),24 anos,636
1505908,Porto de Moz (PA),25 anos,657
1505908,Porto de Moz (PA),34 anos,408
1505908,Porto de Moz (PA),40 anos,378
1505908,Porto de Moz (PA),44 anos,252
1505908,Porto de Moz (PA),45 anos,245
1505908,Porto de Moz (PA),49 anos,194
1505908,Porto de Moz (PA),50 anos,205
1505908,Porto de Moz (PA),54 anos,140
1505908,Porto de Moz (PA),55 anos,136
1505908,Porto de Moz (PA),59 anos,94
1505908,Porto de Moz (PA),60 anos,130
1505908,Porto de Moz (PA),64 anos,89
1505908,Porto de Moz (PA),70 anos ou mais,627
1506005,Prainha (PA),Total,29349
1506005,Prainha (PA),Menos de 1 ano,701
1506005,Prainha (PA),3 anos,737
1506005,Prainha (PA),4 anos,717
1506005,Prainha (PA),6 anos,766
1506005,Prainha (PA),7 anos,828
1506005,Prainha (PA),15 anos,714
1506005,Prainha (PA),16 anos,770
1506005,Prainha (PA),17 anos,645
1506005,Prainha (PA),18 anos,644
1506005,Prainha (PA),24 anos,506
1506005,Prainha (PA),25 anos,492
1506005,Prainha (PA),34 anos,339
1506005,Prainha (PA),40 anos,340
1506005,Prainha (PA),44 anos,282
1506005,Prainha (PA),45 anos,230
1506005,Prainha (PA),49 anos,205
1506005,Prainha (PA),50 anos,230
1506005,Prainha (PA),54 anos,168
1506005,Prainha (PA),55 anos,193
1506005,Prainha (PA),59 anos,126
1506005,Prainha (PA),60 anos,125
1506005,Prainha (PA),64 anos,84
1506005,Prainha (PA),70 anos ou mais,694
1506104,Primavera (PA),Total,10268
1506104,Primavera (PA),Menos de 1 ano,151
1506104,Primavera (PA),3 anos,187
1506104,Primavera (PA),4 anos,168
1506104,Primavera (PA),6 anos,236
1506104,Primavera (PA),7 anos,225
1506104,Primavera (PA),15 anos,235
1506104,Primavera (PA),16 anos,253
1506104,Primavera (PA),17 anos,243
1506104,Primavera (PA),18 anos,198
1506104,Primavera (PA),24 anos,199
1506104,Primavera (PA),25 anos,192
1506104,Primavera (PA),34 anos,135
1506104,Primavera (PA),40 anos,114
1506104,Primavera (PA),44 anos,115
1506104,Primavera (PA),45 anos,97
1506104,Primavera (PA),49 anos,93
1506104,Primavera (PA),50 anos,76
1506104,Primavera (PA),54 anos,82
1506104,Primavera (PA),55 anos,75
1506104,Primavera (PA),59 anos,80
1506104,Primavera (PA),60 anos,78
1506104,Primavera (PA),64 anos,44
1506104,Primavera (PA),70 anos ou mais,522
1506112,Quatipuru (PA),Total,12411
1506112,Quatipuru (PA),Menos de 1 ano,209
1506112,Quatipuru (PA),3 anos,238
1506112,Quatipuru (PA),4 anos,236
1506112,Quatipuru (PA),6 anos,293
1506112,Quatipuru (PA),7 anos,312
1506112,Quatipuru (PA),15 anos,315
1506112,Quatipuru (PA),16 anos,306
1506112,Quatipuru (PA),17 anos,270
1506112,Quatipuru (PA),18 anos,263
1506112,Quatipuru (PA),24 anos,221
1506112,Quatipuru (PA),25 anos,211
1506112,Quatipuru (PA),34 anos,150
1506112,Quatipuru (PA),40 anos,150
1506112,Quatipuru (PA),44 anos,100
1506112,Quatipuru (PA),45 anos,102
1506112,Quatipuru (PA),49 anos,134
1506112,Quatipuru (PA),50 anos,106
1506112,Quatipuru (PA),54 anos,88
1506112,Quatipuru (PA),55 anos,77
1506112,Quatipuru (PA),59 anos,70
1506112,Quatipuru (PA),60 anos,92
1506112,Quatipuru (PA),64 anos,55
1506112,Quatipuru (PA),70 anos ou mais,520
1506138,Redenção (PA),Total,75556
1506138,Redenção (PA),Menos de 1 ano,1389
1506138,Redenção (PA),3 anos,1331
1506138,Redenção (PA),4 anos,1427
1506138,Redenção (PA),6 anos,1406
1506138,Redenção (PA),7 anos,1458
1506138,Redenção (PA),15 anos,1773
1506138,Redenção (PA),16 anos,1549
1506138,Redenção (PA),17 anos,1543
1506138,Redenção (PA),18 anos,1574
1506138,Redenção (PA),24 anos,1456
1506138,Redenção (PA),25 anos,1465
1506138,Redenção (PA),34 anos,1142
1506138,Redenção (PA),40 anos,1065
1506138,Redenção (PA),44 anos,904
1506138,Redenção (PA),45 anos,829
1506138,Redenção (PA),49 anos,657
1506138,Redenção (PA),50 anos,619
1506138,Redenção (PA),54 anos,567
1506138,Redenção (PA),55 anos,500
1506138,Redenção (PA),59 anos,393
1506138,Redenção (PA),60 anos,361
1506138,Redenção (PA),64 anos,307
1506138,Redenção (PA),70 anos ou mais,2041
1506161,Rio Maria (PA),Total,17697
1506161,Rio Maria (PA),Menos de 1 ano,285
1506161,Rio Maria (PA),3 anos,317
1506161,Rio Maria (PA),4 anos,309
1506161,Rio Maria (PA),6 anos,332
1506161,Rio Maria (PA),7 anos,330
1506161,Rio Maria (PA),15 anos,377
1506161,Rio Maria (PA),16 anos,333
1506161,Rio Maria (PA),17 anos,333
1506161,Rio Maria (PA),18 anos,352
1506161,Rio Maria (PA),24 anos,349
1506161,Rio Maria (PA),25 anos,341
1506161,Rio Maria (PA),34 anos,288
1506161,Rio Maria (PA),40 anos,273
1506161,Rio Maria (PA),44 anos,206
1506161,Rio Maria (PA),45 anos,214
1506161,Rio Maria (PA),49 anos,166
1506161,Rio Maria (PA),50 anos,154
1506161,Rio Maria (PA),54 anos,149
1506161,Rio Maria (PA),55 anos,148
1506161,Rio Maria (PA),59 anos,112
1506161,Rio Maria (PA),60 anos,135
1506161,Rio Maria (PA),64 anos,80
1506161,Rio Maria (PA),70 anos ou mais,579
1506187,Rondon do Pará (PA),Total,46964
1506187,Rondon do Pará (PA),Menos de 1 ano,753
1506187,Rondon do Pará (PA),3 anos,897
1506187,Rondon do Pará (PA),4 anos,921
1506187,Rondon do Pará (PA),6 anos,911
1506187,Rondon do Pará (PA),7 anos,871
1506187,Rondon do Pará (PA),15 anos,1116
1506187,Rondon do Pará (PA),16 anos,1016
1506187,Rondon do Pará (PA),17 anos,976
1506187,Rondon do Pará (PA),18 anos,966
1506187,Rondon do Pará (PA),24 anos,890
1506187,Rondon do Pará (PA),25 anos,1008
1506187,Rondon do Pará (PA),34 anos,691
1506187,Rondon do Pará (PA),40 anos,713
1506187,Rondon do Pará (PA),44 anos,513
1506187,Rondon do Pará (PA),45 anos,604
1506187,Rondon do Pará (PA),49 anos,402
1506187,Rondon do Pará (PA),50 anos,459
1506187,Rondon do Pará (PA),54 anos,309
1506187,Rondon do Pará (PA),55 anos,374
1506187,Rondon do Pará (PA),59 anos,264
1506187,Rondon do Pará (PA),60 anos,303
1506187,Rondon do Pará (PA),64 anos,166
1506187,Rondon do Pará (PA),70 anos ou mais,1275
1506195,Rurópolis (PA),Total,40087
1506195,Rurópolis (PA),Menos de 1 ano,770
1506195,Rurópolis (PA),3 anos,869
1506195,Rurópolis (PA),4 anos,884
1506195,Rurópolis (PA),6 anos,920
1506195,Rurópolis (PA),7 anos,943
1506195,Rurópolis (PA),15 anos,877
1506195,Rurópolis (PA),16 anos,898
1506195,Rurópolis (PA),17 anos,853
1506195,Rurópolis (PA),18 anos,818
1506195,Rurópolis (PA),24 anos,700
1506195,Rurópolis (PA),25 anos,807
1506195,Rurópolis (PA),34 anos,562
1506195,Rurópolis (PA),40 anos,632
1506195,Rurópolis (PA),44 anos,349
1506195,Rurópolis (PA),45 anos,406
1506195,Rurópolis (PA),49 anos,339
1506195,Rurópolis (PA),50 anos,412
1506195,Rurópolis (PA),54 anos,269
1506195,Rurópolis (PA),55 anos,263
1506195,Rurópolis (PA),59 anos,235
1506195,Rurópolis (PA),60 anos,263
1506195,Rurópolis (PA),64 anos,141
1506195,Rurópolis (PA),70 anos ou mais,902
1506203,Salinópolis (PA),Total,37421
1506203,Salinópolis (PA),Menos de 1 ano,614
1506203,Salinópolis (PA),3 anos,742
1506203,Salinópolis (PA),4 anos,746
1506203,Salinópolis (PA),6 anos,696
1506203,Salinópolis (PA),7 anos,813
1506203,Salinópolis (PA),15 anos,885
1506203,Salinópolis (PA),16 anos,848
1506203,Salinópolis (PA),17 anos,802
1506203,Salinópolis (PA),18 anos,867
1506203,Salinópolis (PA),24 anos,752
1506203,Salinópolis (PA),25 anos,737
1506203,Salinópolis (PA),34 anos,546
1506203,Salinópolis (PA),40 anos,480
1506203,Salinópolis (PA),44 anos,376
1506203,Salinópolis (PA),45 anos,373
1506203,Salinópolis (PA),49 anos,327
1506203,Salinópolis (PA),50 anos,287
1506203,Salinópolis (PA),54 anos,269
1506203,Salinópolis (PA),55 anos,265
1506203,Salinópolis (PA),59 anos,225
1506203,Salinópolis (PA),60 anos,216
1506203,Salinópolis (PA),64 anos,154
1506203,Salinópolis (PA),70 anos ou mais,1180
1506302,Salvaterra (PA),Total,20183
1506302,Salvaterra (PA),Menos de 1 ano,391
1506302,Salvaterra (PA),3 anos,383
1506302,Salvaterra (PA),4 anos,394
1506302,Salvaterra (PA),6 anos,401
1506302,Salvaterra (PA),7 anos,419
1506302,Salvaterra (PA),15 anos,485
1506302,Salvaterra (PA),16 anos,474
1506302,Salvaterra (PA),17 anos,441
1506302,Salvaterra (PA),18 anos,452
1506302,Salvaterra (PA),24 anos,402
1506302,Salvaterra (PA),25 anos,327
1506302,Salvaterra (PA),34 anos,291
1506302,Salvaterra (PA),40 anos,261
1506302,Salvaterra (PA),44 anos,183
1506302,Salvaterra (PA),45 anos,189
1506302,Salvaterra (PA),49 anos,183
1506302,Salvaterra (PA),50 anos,181
1506302,Salvaterra (PA),54 anos,169
1506302,Salvaterra (PA),55 anos,140
1506302,Salvaterra (PA),59 anos,129
1506302,Salvaterra (PA),60 anos,127
1506302,Salvaterra (PA),64 anos,108
1506302,Salvaterra (PA),70 anos ou mais,786
1506351,Santa Bárbara do Pará (PA),Total,17141
1506351,Santa Bárbara do Pará (PA),Menos de 1 ano,329
1506351,Santa Bárbara do Pará (PA),3 anos,303
1506351,Santa Bárbara do Pará (PA),4 anos,295
1506351,Santa Bárbara do Pará (PA),6 anos,347
1506351,Santa Bárbara do Pará (PA),7 anos,342
1506351,Santa Bárbara do Pará (PA),15 anos,336
1506351,Santa Bárbara do Pará (PA),16 anos,382
1506351,Santa Bárbara do Pará (PA),17 anos,331
1506351,Santa Bárbara do Pará (PA),18 anos,341
1506351,Santa Bárbara do Pará (PA),24 anos,300
1506351,Santa Bárbara do Pará (PA),25 anos,321
1506351,Santa Bárbara do Pará (PA),34 anos,254
1506351,Santa Bárbara do Pará (PA),40 anos,240
1506351,Santa Bárbara do Pará (PA),44 anos,180
1506351,Santa Bárbara do Pará (PA),45 anos,170
1506351,Santa Bárbara do Pará (PA),49 anos,129
1506351,Santa Bárbara do Pará (PA),50 anos,125
1506351,Santa Bárbara do Pará (PA),54 anos,126
1506351,Santa Bárbara do Pará (PA),55 anos,121
1506351,Santa Bárbara do Pará (PA),59 anos,91
1506351,Santa Bárbara do Pará (PA),60 anos,112
1506351,Santa Bárbara do Pará (PA),64 anos,85
1506351,Santa Bárbara do Pará (PA),70 anos ou mais,549
1506401,Santa Cruz do Arari (PA),Total,8155
1506401,Santa Cruz do Arari (PA),Menos de 1 ano,131
1506401,Santa Cruz do Arari (PA),3 anos,132
1506401,Santa Cruz do Arari (PA),4 anos,178
1506401,Santa Cruz do Arari (PA),6 anos,135
1506401,Santa Cruz do Arari (PA),7 anos,166
