Codigo,Municipio,Rural,Urbano,Ano,RI
150710,SÃO CAETANO DE ODIVELAS,6660,6860,2023,Guamá
150710,SÃO CAETANO DE ODIVELAS,6644,6770,2022,Guamá
150710,SÃO CAETANO DE ODIVELAS,6373,6336,2021,Guamá
150710,SÃO CAETANO DE ODIVELAS,6389,6146,2020,Guamá
150710,SÃO CAETANO DE ODIVELAS,6515,6198,2019,Guamá
150710,SÃO CAETANO DE ODIVELAS,6590,5879,2018,Guamá
150710,SÃO CAETANO DE ODIVELAS,7680,6257,2017,Guamá
150710,SÃO CAETANO DE ODIVELAS,7859,6449,2016,Guamá
150710,SÃO CAETANO DE ODIVELAS,7905,6412,2015,Guamá
150710,SÃO CAETANO DE ODIVELAS,7889,6598,2014,Guamá
150710,SÃO CAETANO DE ODIVELAS,6371,6760,2013,Guamá
150710,SÃO CAETANO DE ODIVELAS,5248,6496,2012,Guamá
150715,SÃO DOMINGOS DO ARAGUAIA,4249,11380,2012,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,4040,12237,2013,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,3985,12663,2014,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,3502,12126,2015,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,3401,11705,2016,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,5721,11286,2017,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,4112,10542,2018,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,4074,10516,2019,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,3933,10119,2020,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,4052,10698,2021,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,4105,12059,2022,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,3690,12187,2023,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,3460,11771,2024,Carajás
150715,SÃO DOMINGOS DO ARAGUAIA,3449,11673,2025,Carajás
150720,SÃO DOMINGOS DO CAPIM,17193,8329,2025,Guamá
150720,SÃO DOMINGOS DO CAPIM,16905,8303,2024,Guamá
150720,SÃO DOMINGOS DO CAPIM,17406,8680,2023,Guamá
150720,SÃO DOMINGOS DO CAPIM,17248,8837,2022,Guamá
150720,SÃO DOMINGOS DO CAPIM,16237,8202,2021,Guamá
150720,SÃO DOMINGOS DO CAPIM,16014,8160,2020,Guamá
150720,SÃO DOMINGOS DO CAPIM,16286,8428,2019,Guamá
150720,SÃO DOMINGOS DO CAPIM,16078,8237,2018,Guamá
150720,SÃO DOMINGOS DO CAPIM,16400,8357,2017,Guamá
150720,SÃO DOMINGOS DO CAPIM,16673,8845,2016,Guamá
150720,SÃO DOMINGOS DO CAPIM,16704,9546,2015,Guamá
150720,SÃO DOMINGOS DO CAPIM,17084,10140,2014,Guamá
150720,SÃO DOMINGOS DO CAPIM,16203,10246,2013,Guamá
150720,SÃO DOMINGOS DO CAPIM,14510,10572,2012,Guamá
150730,SÃO FÉLIX DO XINGU,10965,18838,2012,Araguaia
150730,SÃO FÉLIX DO XINGU,11530,19751,2013,Araguaia
150730,SÃO FÉLIX DO XINGU,12269,21169,2014,Araguaia
150730,SÃO FÉLIX DO XINGU,11649,21639,2015,Araguaia
150730,SÃO FÉLIX DO XINGU,11612,22116,2016,Araguaia
150730,SÃO FÉLIX DO XINGU,11795,23008,2017,Araguaia
150730,SÃO FÉLIX DO XINGU,12272,22845,2018,Araguaia
150730,SÃO FÉLIX DO XINGU,12471,24398,2019,Araguaia
150730,SÃO FÉLIX DO XINGU,12356,23711,2020,Araguaia
150730,SÃO FÉLIX DO XINGU,13783,26164,2021,Araguaia
150730,SÃO FÉLIX DO XINGU,15011,28875,2022,Araguaia
150730,SÃO FÉLIX DO XINGU,15783,30855,2023,Araguaia
150730,SÃO FÉLIX DO XINGU,15609,30157,2024,Araguaia
150730,SÃO FÉLIX DO XINGU,17539,27683,2025,Araguaia
150740,SÃO FRANCISCO DO PARÁ,6701,5123,2015,Guamá
150740,SÃO FRANCISCO DO PARÁ,6504,4832,2016,Guamá
150740,SÃO FRANCISCO DO PARÁ,6389,4768,2017,Guamá
150740,SÃO FRANCISCO DO PARÁ,6098,4643,2018,Guamá
150740,SÃO FRANCISCO DO PARÁ,6356,4845,2019,Guamá
150740,SÃO FRANCISCO DO PARÁ,6328,4704,2020,Guamá
150740,SÃO FRANCISCO DO PARÁ,6562,4950,2021,Guamá
150740,SÃO FRANCISCO DO PARÁ,6901,5261,2022,Guamá
150740,SÃO FRANCISCO DO PARÁ,7132,5461,2023,Guamá
150740,SÃO FRANCISCO DO PARÁ,7601,5514,2024,Guamá
150740,SÃO FRANCISCO DO PARÁ,6881,5186,2014,Guamá
150740,SÃO FRANCISCO DO PARÁ,7594,5579,2025,Guamá
150740,SÃO FRANCISCO DO PARÁ,6370,4813,2012,Guamá
150740,SÃO FRANCISCO DO PARÁ,6789,5005,2013,Guamá
150745,SÃO GERALDO DO ARAGUAIA,6796,12134,2012,Carajás
150745,SÃO GERALDO DO ARAGUAIA,7031,11719,2013,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6947,11687,2014,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6131,10599,2015,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5635,9623,2016,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5323,9486,2017,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5529,9189,2018,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5365,9311,2019,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5017,8949,2020,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5231,9738,2021,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5738,11249,2022,Carajás
150745,SÃO GERALDO DO ARAGUAIA,6081,11415,2023,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5800,11739,2024,Carajás
150745,SÃO GERALDO DO ARAGUAIA,5650,11826,2025,Carajás
150746,SÃO JOÃO DA PONTA,3422,1203,2013,Guamá
150746,SÃO JOÃO DA PONTA,3252,1247,2012,Guamá
150746,SÃO JOÃO DA PONTA,3961,1257,2025,Guamá
150746,SÃO JOÃO DA PONTA,3934,1258,2024,Guamá
150746,SÃO JOÃO DA PONTA,4210,1310,2023,Guamá
150746,SÃO JOÃO DA PONTA,4208,1264,2022,Guamá
150746,SÃO JOÃO DA PONTA,4040,1180,2021,Guamá
150746,SÃO JOÃO DA PONTA,3909,1088,2020,Guamá
150746,SÃO JOÃO DA PONTA,3966,1068,2019,Guamá
150746,SÃO JOÃO DA PONTA,3806,1055,2018,Guamá
150746,SÃO JOÃO DA PONTA,3356,1082,2017,Guamá
150746,SÃO JOÃO DA PONTA,3276,1115,2016,Guamá
150746,SÃO JOÃO DA PONTA,3313,1206,2015,Guamá
150746,SÃO JOÃO DA PONTA,3533,1204,2014,Guamá
150747,SÃO JOÃO DE PIRABAS,6935,9700,2022,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,6266,9420,2021,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,6101,9260,2020,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,6104,9471,2019,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,5976,9674,2018,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,6252,10109,2017,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,6143,9920,2016,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,6163,10557,2015,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,6282,10549,2014,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,4510,11893,2013,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,3532,12607,2012,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7085,9615,2025,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7043,9764,2024,Rio Caeté
150747,SÃO JOÃO DE PIRABAS,7126,9917,2023,Rio Caeté
150750,SÃO JOÃO DO ARAGUAIA,4283,6273,2015,Carajás
150750,SÃO JOÃO DO ARAGUAIA,9546,2729,2025,Carajás
150750,SÃO JOÃO DO ARAGUAIA,2825,5827,2012,Carajás
150750,SÃO JOÃO DO ARAGUAIA,4135,5079,2013,Carajás
150750,SÃO JOÃO DO ARAGUAIA,4582,6325,2016,Carajás
150750,SÃO JOÃO DO ARAGUAIA,4848,6416,2017,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5237,6113,2018,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5747,5841,2019,Carajás
150750,SÃO JOÃO DO ARAGUAIA,5747,5621,2020,Carajás
150750,SÃO JOÃO DO ARAGUAIA,6969,4837,2021,Carajás
150750,SÃO JOÃO DO ARAGUAIA,8719,3768,2022,Carajás
150750,SÃO JOÃO DO ARAGUAIA,9321,3460,2023,Carajás
150750,SÃO JOÃO DO ARAGUAIA,9283,3016,2024,Carajás
150750,SÃO JOÃO DO ARAGUAIA,4465,5996,2014,Carajás
150760,SÃO MIGUEL DO GUAMÁ,12065,24848,2013,Guamá
150760,SÃO MIGUEL DO GUAMÁ,9417,25854,2012,Guamá
150760,SÃO MIGUEL DO GUAMÁ,12496,25351,2014,Guamá
150760,SÃO MIGUEL DO GUAMÁ,11928,23939,2015,Guamá
150760,SÃO MIGUEL DO GUAMÁ,12088,23225,2016,Guamá
150760,SÃO MIGUEL DO GUAMÁ,12340,23267,2017,Guamá
150760,SÃO MIGUEL DO GUAMÁ,12127,22499,2018,Guamá
150760,SÃO MIGUEL DO GUAMÁ,12537,23041,2019,Guamá
150760,SÃO MIGUEL DO GUAMÁ,12324,22180,2020,Guamá
150760,SÃO MIGUEL DO GUAMÁ,12405,22776,2021,Guamá
150760,SÃO MIGUEL DO GUAMÁ,13030,24313,2022,Guamá
150760,SÃO MIGUEL DO GUAMÁ,13264,25013,2023,Guamá
150760,SÃO MIGUEL DO GUAMÁ,13086,24444,2024,Guamá
150760,SÃO MIGUEL DO GUAMÁ,13170,24358,2025,Guamá
150770,SÃO SEBASTIÃO DA BOA VISTA,13854,8279,2014,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,13054,8083,2013,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,16648,10097,2025,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,14090,8168,2016,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,14193,8327,2017,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,14272,8296,2018,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,14534,8369,2019,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,14513,8481,2020,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,14978,8887,2021,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,15834,9959,2022,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,16306,10284,2023,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,16492,10064,2024,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,12002,7983,2012,Marajó
150770,SÃO SEBASTIÃO DA BOA VISTA,13739,8222,2015,Marajó
150775,SAPUCAIA,699,2689,2012,Araguaia
150775,SAPUCAIA,754,2849,2013,Araguaia
150775,SAPUCAIA,835,2948,2014,Araguaia
150775,SAPUCAIA,648,3133,2025,Araguaia
150775,SAPUCAIA,650,3223,2024,Araguaia
150775,SAPUCAIA,559,3028,2023,Araguaia
150775,SAPUCAIA,548,2909,2022,Araguaia
150775,SAPUCAIA,499,2472,2021,Araguaia
150775,SAPUCAIA,487,2072,2020,Araguaia
150775,SAPUCAIA,511,2109,2019,Araguaia
150775,SAPUCAIA,496,2091,2018,Araguaia
150775,SAPUCAIA,564,2296,2017,Araguaia
150775,SAPUCAIA,597,2521,2016,Araguaia
150775,SAPUCAIA,687,2782,2015,Araguaia
150780,SENADOR JOSÉ PORFÍRIO,9574,7516,2023,Xingu
150780,SENADOR JOSÉ PORFÍRIO,9521,7595,2024,Xingu
150780,SENADOR JOSÉ PORFÍRIO,8622,7441,2022,Xingu
150780,SENADOR JOSÉ PORFÍRIO,7277,6751,2021,Xingu
150780,SENADOR JOSÉ PORFÍRIO,6982,6530,2020,Xingu
150780,SENADOR JOSÉ PORFÍRIO,7089,6654,2019,Xingu
150780,SENADOR JOSÉ PORFÍRIO,6936,6565,2018,Xingu
150780,SENADOR JOSÉ PORFÍRIO,5834,6386,2017,Xingu
150780,SENADOR JOSÉ PORFÍRIO,5315,6207,2016,Xingu
150780,SENADOR JOSÉ PORFÍRIO,4416,6137,2015,Xingu
150780,SENADOR JOSÉ PORFÍRIO,4352,6511,2014,Xingu
150780,SENADOR JOSÉ PORFÍRIO,3661,6551,2013,Xingu
150780,SENADOR JOSÉ PORFÍRIO,3611,6401,2012,Xingu
150780,SENADOR JOSÉ PORFÍRIO,10380,8042,2025,Xingu
150790,SOURE,1136,13534,2012,Marajó
150790,SOURE,1232,14670,2013,Marajó
150790,SOURE,1197,15937,2014,Marajó
150790,SOURE,1102,15044,2015,Marajó
150790,SOURE,1051,14979,2016,Marajó
150790,SOURE,1043,14956,2017,Marajó
150790,SOURE,980,14902,2018,Marajó
150790,SOURE,966,15238,2019,Marajó
150790,SOURE,951,15111,2020,Marajó
150790,SOURE,1030,16013,2021,Marajó
150790,SOURE,1045,16951,2022,Marajó
150790,SOURE,1022,17611,2023,Marajó
150790,SOURE,1035,17828,2024,Marajó
150790,SOURE,1057,18667,2025,Marajó
150795,TAILÂNDIA,21692,34275,2023,Tocantins
150795,TAILÂNDIA,21872,33920,2025,Tocantins
150795,TAILÂNDIA,21664,33775,2024,Tocantins
150795,TAILÂNDIA,10292,31548,2012,Tocantins
150795,TAILÂNDIA,12744,33745,2013,Tocantins
150795,TAILÂNDIA,14520,34725,2014,Tocantins
150795,TAILÂNDIA,15214,32840,2015,Tocantins
150795,TAILÂNDIA,16021,31938,2016,Tocantins
150795,TAILÂNDIA,15879,30397,2017,Tocantins
150795,TAILÂNDIA,15707,27637,2018,Tocantins
150795,TAILÂNDIA,16251,27040,2019,Tocantins
150795,TAILÂNDIA,16162,26639,2020,Tocantins
150795,TAILÂNDIA,17311,27914,2021,Tocantins
150795,TAILÂNDIA,20196,32404,2022,Tocantins
150796,TERRA ALTA,5651,3923,2025,Guamá
150796,TERRA ALTA,5751,4123,2024,Guamá
150796,TERRA ALTA,6107,4430,2023,Guamá
150796,TERRA ALTA,6074,4386,2022,Guamá
150796,TERRA ALTA,5530,4068,2021,Guamá
150796,TERRA ALTA,5435,3899,2020,Guamá
150796,TERRA ALTA,5433,3966,2019,Guamá
150796,TERRA ALTA,5355,3834,2018,Guamá
150796,TERRA ALTA,5348,3870,2017,Guamá
150796,TERRA ALTA,5157,3788,2016,Guamá
150796,TERRA ALTA,5094,3786,2015,Guamá
150796,TERRA ALTA,5163,3891,2014,Guamá
150796,TERRA ALTA,4149,3996,2012,Guamá
150796,TERRA ALTA,4702,3937,2013,Guamá
150797,TERRA SANTA,2642,12506,2025,Baixo Amazonas
150797,TERRA SANTA,2620,12424,2024,Baixo Amazonas
150797,TERRA SANTA,1616,10639,2020,Baixo Amazonas
150797,TERRA SANTA,1618,10952,2019,Baixo Amazonas
150797,TERRA SANTA,1500,10724,2018,Baixo Amazonas
150797,TERRA SANTA,1437,11199,2017,Baixo Amazonas
150797,TERRA SANTA,1406,11146,2016,Baixo Amazonas
150797,TERRA SANTA,1326,11131,2015,Baixo Amazonas
150797,TERRA SANTA,1335,11670,2014,Baixo Amazonas
150797,TERRA SANTA,2542,12309,2023,Baixo Amazonas
150797,TERRA SANTA,2344,11995,2022,Baixo Amazonas
150797,TERRA SANTA,1960,10988,2021,Baixo Amazonas
150797,TERRA SANTA,1276,11337,2013,Baixo Amazonas
150797,TERRA SANTA,1126,11047,2012,Baixo Amazonas
150800,TOMÉ-AÇU,25898,26415,2025,Rio Capim
150800,TOMÉ-AÇU,16630,28283,2012,Rio Capim
150800,TOMÉ-AÇU,18865,28261,2013,Rio Capim
150800,TOMÉ-AÇU,19816,28603,2014,Rio Capim
150800,TOMÉ-AÇU,18665,26748,2015,Rio Capim
150800,TOMÉ-AÇU,18759,25235,2016,Rio Capim
150800,TOMÉ-AÇU,18953,23827,2017,Rio Capim
150800,TOMÉ-AÇU,18814,22312,2018,Rio Capim
150800,TOMÉ-AÇU,19764,22569,2019,Rio Capim
150800,TOMÉ-AÇU,19488,21692,2020,Rio Capim
150800,TOMÉ-AÇU,20298,22366,2021,Rio Capim
150800,TOMÉ-AÇU,23699,24891,2022,Rio Capim
150800,TOMÉ-AÇU,25600,26144,2023,Rio Capim
150800,TOMÉ-AÇU,25773,26123,2024,Rio Capim
150803,TRACUATEUA,18540,6457,2025,Rio Caeté
150803,TRACUATEUA,18901,6513,2024,Rio Caeté
150803,TRACUATEUA,18874,6530,2023,Rio Caeté
150803,TRACUATEUA,18633,6398,2022,Rio Caeté
150803,TRACUATEUA,17469,5920,2021,Rio Caeté
150803,TRACUATEUA,16879,5614,2020,Rio Caeté
150803,TRACUATEUA,17300,5623,2019,Rio Caeté
150803,TRACUATEUA,17162,5487,2018,Rio Caeté
150803,TRACUATEUA,17726,5567,2017,Rio Caeté
150803,TRACUATEUA,18227,5542,2016,Rio Caeté
150803,TRACUATEUA,18098,5502,2015,Rio Caeté
150803,TRACUATEUA,19344,5952,2014,Rio Caeté
150803,TRACUATEUA,18837,5736,2013,Rio Caeté
150803,TRACUATEUA,17301,6232,2012,Rio Caeté
150805,TRAIRÃO,3194,5948,2012,Tapajós
150805,TRAIRÃO,3968,5526,2013,Tapajós
150805,TRAIRÃO,4450,5461,2014,Tapajós
150805,TRAIRÃO,4299,5017,2015,Tapajós
150805,TRAIRÃO,4625,4807,2016,Tapajós
150805,TRAIRÃO,4981,4858,2017,Tapajós
150805,TRAIRÃO,5559,4949,2018,Tapajós
150805,TRAIRÃO,5721,5106,2019,Tapajós
150805,TRAIRÃO,5476,5027,2020,Tapajós
150805,TRAIRÃO,5741,5282,2021,Tapajós
150805,TRAIRÃO,6271,5795,2022,Tapajós
150805,TRAIRÃO,6659,6012,2023,Tapajós
150805,TRAIRÃO,6772,5884,2024,Tapajós
150805,TRAIRÃO,6745,6202,2025,Tapajós
150808,TUCUMÃ,3029,16292,2012,Araguaia
150808,TUCUMÃ,3276,16958,2013,Araguaia
150808,TUCUMÃ,3527,17356,2014,Araguaia
150808,TUCUMÃ,3065,16078,2015,Araguaia
150808,TUCUMÃ,3146,14792,2016,Araguaia
150808,TUCUMÃ,3294,14712,2017,Araguaia
150808,TUCUMÃ,3378,13430,2018,Araguaia
150808,TUCUMÃ,3360,14091,2019,Araguaia
150808,TUCUMÃ,3101,13287,2020,Araguaia
150808,TUCUMÃ,3446,15429,2021,Araguaia
150808,TUCUMÃ,3823,17949,2022,Araguaia
150808,TUCUMÃ,3821,18926,2023,Araguaia
150808,TUCUMÃ,3917,19841,2024,Araguaia
150808,TUCUMÃ,4074,20166,2025,Araguaia
150810,TUCURUÍ,7384,49273,2025,Lago Tucuruí
150810,TUCURUÍ,4770,53131,2012,Lago Tucuruí
150810,TUCURUÍ,7349,50277,2024,Lago Tucuruí
150810,TUCURUÍ,7417,54048,2023,Lago Tucuruí
150810,TUCURUÍ,7219,52930,2022,Lago Tucuruí
150810,TUCURUÍ,6752,49213,2021,Lago Tucuruí
150810,TUCURUÍ,6279,47741,2020,Lago Tucuruí
150810,TUCURUÍ,6375,49123,2019,Lago Tucuruí
150810,TUCURUÍ,6174,49383,2018,Lago Tucuruí
150810,TUCURUÍ,5904,50666,2017,Lago Tucuruí
150810,TUCURUÍ,5583,50977,2016,Lago Tucuruí
150810,TUCURUÍ,5623,53402,2015,Lago Tucuruí
150810,TUCURUÍ,5714,57049,2014,Lago Tucuruí
150810,TUCURUÍ,5402,55909,2013,Lago Tucuruí
150812,ULIANÓPOLIS,4452,13899,2025,Rio Capim
150812,ULIANÓPOLIS,4611,14074,2024,Rio Capim
150812,ULIANÓPOLIS,5031,14422,2023,Rio Capim
150812,ULIANÓPOLIS,4828,13822,2022,Rio Capim
150812,ULIANÓPOLIS,4343,11716,2021,Rio Capim
150812,ULIANÓPOLIS,4032,10878,2020,Rio Capim
150812,ULIANÓPOLIS,4083,11375,2019,Rio Capim
150812,ULIANÓPOLIS,4088,11129,2018,Rio Capim
150812,ULIANÓPOLIS,4115,11687,2017,Rio Capim
150812,ULIANÓPOLIS,4152,12166,2016,Rio Capim
150812,ULIANÓPOLIS,4209,12304,2015,Rio Capim
150812,ULIANÓPOLIS,4431,12469,2014,Rio Capim
150812,ULIANÓPOLIS,4254,12154,2013,Rio Capim
150812,ULIANÓPOLIS,3419,11846,2012,Rio Capim
150815,URUARÁ,11585,16251,2013,Xingu
150815,URUARÁ,12693,16950,2014,Xingu
150815,URUARÁ,12171,15468,2015,Xingu
150815,URUARÁ,12486,15029,2016,Xingu
150815,URUARÁ,12662,14702,2017,Xingu
150815,URUARÁ,13001,14405,2018,Xingu
150815,URUARÁ,13576,14671,2019,Xingu
150815,URUARÁ,13519,14328,2020,Xingu
150815,URUARÁ,14511,14543,2021,Xingu
150815,URUARÁ,15772,15259,2022,Xingu
150815,URUARÁ,16393,15571,2023,Xingu
150815,URUARÁ,16387,15072,2024,Xingu
150815,URUARÁ,16923,15187,2025,Xingu
150815,URUARÁ,9843,15788,2012,Xingu
150820,VIGIA,8720,23570,2014,Guamá
150820,VIGIA,6059,24100,2012,Guamá
150820,VIGIA,7921,23144,2013,Guamá
150820,VIGIA,10262,26966,2025,Guamá
150820,VIGIA,10369,26681,2024,Guamá
150820,VIGIA,11036,28166,2023,Guamá
150820,VIGIA,10888,27564,2022,Guamá
150820,VIGIA,9722,23876,2021,Guamá
150820,VIGIA,9387,22736,2020,Guamá
150820,VIGIA,9694,23554,2019,Guamá
150820,VIGIA,9204,23213,2018,Guamá
150820,VIGIA,8832,23497,2017,Guamá
150820,VIGIA,8878,23753,2016,Guamá
150820,VIGIA,8898,23482,2015,Guamá
150830,VISEU,24735,21502,2012,Rio Caeté
150830,VISEU,34100,13735,2013,Rio Caeté
150830,VISEU,35701,13562,2014,Rio Caeté
150830,VISEU,35145,13290,2015,Rio Caeté
150830,VISEU,35175,12005,2016,Rio Caeté
150830,VISEU,34314,11413,2017,Rio Caeté
150830,VISEU,32770,10249,2018,Rio Caeté
150830,VISEU,33032,9982,2019,Rio Caeté
150830,VISEU,33029,9821,2020,Rio Caeté
150830,VISEU,33497,10225,2021,Rio Caeté
150830,VISEU,35237,10765,2022,Rio Caeté
150830,VISEU,34999,10638,2023,Rio Caeté
150830,VISEU,35407,10169,2024,Rio Caeté
150830,VISEU,35050,10295,2025,Rio Caeté
150835,VITÓRIA DO XINGU,2049,5386,2012,Xingu
150835,VITÓRIA DO XINGU,2213,5034,2013,Xingu
150835,VITÓRIA DO XINGU,2857,4946,2014,Xingu
150835,VITÓRIA DO XINGU,2551,4859,2015,Xingu
150835,VITÓRIA DO XINGU,2677,4799,2016,Xingu
150835,VITÓRIA DO XINGU,2839,4884,2017,Xingu
150835,VITÓRIA DO XINGU,2632,4702,2018,Xingu
150835,VITÓRIA DO XINGU,2897,5051,2019,Xingu
150835,VITÓRIA DO XINGU,2706,4860,2020,Xingu
150835,VITÓRIA DO XINGU,3449,5733,2021,Xingu
150835,VITÓRIA DO XINGU,4824,6709,2022,Xingu
150835,VITÓRIA DO XINGU,5276,7182,2023,Xingu
150835,VITÓRIA DO XINGU,5650,7297,2024,Xingu
150835,VITÓRIA DO XINGU,5705,7176,2025,Xingu
150840,XINGUARA,3005,24923,2025,Araguaia
150840,XINGUARA,3044,24841,2024,Araguaia
150840,XINGUARA,3161,24705,2023,Araguaia
150840,XINGUARA,2842,23483,2022,Araguaia
150840,XINGUARA,2425,20370,2021,Araguaia
150840,XINGUARA,2068,18912,2020,Araguaia
150840,XINGUARA,2246,19386,2019,Araguaia
150840,XINGUARA,1986,19173,2018,Araguaia
150840,XINGUARA,2397,19317,2017,Araguaia
150840,XINGUARA,2647,19319,2016,Araguaia
150840,XINGUARA,2687,18324,2015,Araguaia
150840,XINGUARA,2898,20620,2014,Araguaia
150840,XINGUARA,2110,19247,2013,Araguaia
150840,XINGUARA,2135,16706,2012,Araguaia
