Codigo,Municipio_x,0-3_cadunico,4-6_cadunico,7-15_cadunico,16-17_cadunico,18-24_cadunico,25-34_cadunico,35-39_cadunico,40-44_cadunico,45-49_cadunico,50-54_cadunico,55-59_cadunico,60-64_cadunico,64+_cadunico,Total_cadunico,Ano,RI,Municipio_y,0-3_geral,4-6_geral,7-15_geral,16-17_geral,18-24_geral,25-34_geral,35-39_geral,40-44_geral,45-49_geral,50-54_geral,55-59_geral,60-64_geral,64+_geral,Total_geral
150510,ÓBIDOS,2919.0,2513.0,8241.0,1940.0,5337.0,5639.0,2658.0,2610.0,2166.0,1811.0,1529.0,1162.0,2520.0,41045.0,2022,Baixo Amazonas,Óbidos (PA),4124.0,2959.0,9575.0,2153.0,6299.0,7397.0,3645.0,3657.0,3022.0,2458.0,2066.0,1408.0,4402.0,52229.0
150520,OEIRAS DO PARÁ,,,7006.0,1429.0,3707.0,3441.0,1311.0,1012.0,748.0,562.0,415.0,291.0,331.0,20253.0,2010,Tocantins,Oeiras do Pará (PA),3187.0,2478.0,7072.0,1317.0,3791.0,4124.0,1547.0,1190.0,890.0,693.0,671.0,519.0,1111.0,28595.0
150520,OEIRAS DO PARÁ,2549.0,2208.0,7040.0,1643.0,5212.0,5141.0,1803.0,1532.0,1260.0,941.0,646.0,315.0,521.0,30811.0,2022,Tocantins,Oeiras do Pará (PA),2962.0,2163.0,7012.0,1497.0,4776.0,5315.0,2279.0,2056.0,1637.0,1299.0,995.0,633.0,1897.0,33844.0
150530,ORIXIMINÁ,,,11807.0,2463.0,5677.0,5437.0,2259.0,1923.0,1513.0,1109.0,917.0,654.0,1211.0,34970.0,2010,Baixo Amazonas,Oriximiná (PA),5729.0,4700.0,14233.0,2884.0,7828.0,9881.0,3723.0,3029.0,2563.0,2193.0,1736.0,1334.0,2958.0,62794.0
150530,ORIXIMINÁ,3548.0,3382.0,10569.0,2470.0,6225.0,6088.0,2820.0,2487.0,1962.0,1572.0,1348.0,1021.0,2323.0,45815.0,2022,Baixo Amazonas,Oriximiná (PA),5922.0,4177.0,12812.0,2994.0,8715.0,9737.0,4975.0,4664.0,3721.0,2959.0,2466.0,1631.0,4866.0,68294.0
150540,OURÉM,,,3209.0,797.0,2070.0,2295.0,851.0,741.0,626.0,496.0,385.0,263.0,564.0,12297.0,2010,Rio Capim,Ourém (PA),1238.0,1046.0,3435.0,777.0,2127.0,2587.0,965.0,875.0,733.0,563.0,538.0,413.0,1013.0,16311.0
150540,OURÉM,887.0,824.0,2639.0,593.0,1851.0,2301.0,1063.0,1019.0,867.0,740.0,622.0,463.0,874.0,14743.0,2022,Rio Capim,Ourém (PA),1075.0,857.0,2918.0,653.0,2093.0,2768.0,1409.0,1300.0,1095.0,978.0,775.0,531.0,1643.0,17855.0
150543,OURILÂNDIA DO NORTE,,,4090.0,795.0,2029.0,2280.0,939.0,691.0,587.0,407.0,324.0,252.0,557.0,12951.0,2010,Araguaia,Ourilândia do Norte (PA),2240.0,1685.0,5356.0,1213.0,4114.0,5216.0,1984.0,1667.0,1213.0,850.0,627.0,412.0,782.0,27359.0
150543,OURILÂNDIA DO NORTE,1513.0,1630.0,4739.0,1009.0,2966.0,3237.0,1480.0,1244.0,1045.0,845.0,819.0,670.0,1584.0,22781.0,2022,Araguaia,Ourilândia do Norte (PA),2506.0,1940.0,5751.0,1202.0,3680.0,5357.0,2770.0,2322.0,1856.0,1609.0,1263.0,806.0,1951.0,32467.0
150548,PACAJÁ,,,7270.0,1570.0,2876.0,3647.0,1489.0,1185.0,1067.0,825.0,688.0,524.0,901.0,22042.0,2010,Xingu,Pacajá (PA),3550.0,2692.0,8646.0,1836.0,5457.0,6375.0,2385.0,2071.0,1730.0,1454.0,1239.0,908.0,1631.0,39979.0
150548,PACAJÁ,2443.0,2337.0,6989.0,1574.0,4755.0,5276.0,2376.0,2152.0,1709.0,1413.0,1232.0,911.0,1588.0,34755.0,2022,Xingu,Pacajá (PA),3297.0,2486.0,7435.0,1605.0,4987.0,6474.0,3267.0,2914.0,2235.0,1930.0,1556.0,1037.0,2666.0,41097.0
150549,PALESTINA DO PARÁ,,,1602.0,348.0,1113.0,1121.0,371.0,288.0,251.0,226.0,190.0,188.0,287.0,5985.0,2010,Carajás,Palestina do Pará (PA),597.0,506.0,1461.0,340.0,1005.0,1187.0,429.0,358.0,348.0,293.0,271.0,238.0,439.0,7475.0
150549,PALESTINA DO PARÁ,420.0,353.0,1165.0,282.0,778.0,869.0,384.0,368.0,308.0,263.0,230.0,209.0,391.0,6020.0,2022,Carajás,Palestina do Pará (PA),479.0,359.0,1152.0,291.0,758.0,987.0,495.0,470.0,427.0,369.0,308.0,213.0,690.0,6885.0
150550,PARAGOMINAS,,,17449.0,3686.0,9082.0,10559.0,4171.0,3342.0,2603.0,1869.0,1408.0,1043.0,1641.0,56853.0,2010,Rio Capim,Paragominas (PA),8473.0,6518.0,19616.0,4061.0,14457.0,18641.0,6750.0,5485.0,4018.0,3257.0,2371.0,1545.0,2624.0,97819.0
150550,PARAGOMINAS,4100.0,4163.0,13445.0,3175.0,9247.0,9209.0,4562.0,4245.0,3223.0,2702.0,2332.0,1965.0,4747.0,67115.0,2022,Rio Capim,Paragominas (PA),7415.0,5601.0,17459.0,4094.0,13649.0,18071.0,9182.0,8130.0,6128.0,5033.0,3894.0,2487.0,6083.0,105550.0
150553,PARAUAPEBAS,,,20822.0,4780.0,12241.0,12881.0,5475.0,4268.0,3337.0,2265.0,1589.0,1177.0,1798.0,70633.0,2010,Carajás,Parauapebas (PA),13361.0,9595.0,27804.0,5976.0,24693.0,33327.0,10915.0,8528.0,6529.0,4853.0,3152.0,1959.0,3212.0,153908.0
150553,PARAUAPEBAS,8792.0,8241.0,25285.0,5361.0,13045.0,17716.0,9503.0,7956.0,5617.0,4431.0,3790.0,3280.0,6987.0,120004.0,2022,Carajás,Parauapebas (PA),20343.0,15065.0,44698.0,9571.0,33518.0,50813.0,27330.0,22357.0,14737.0,11032.0,8239.0,4739.0,10108.0,267836.0
150555,PAU DARCO,,,1086.0,279.0,832.0,748.0,329.0,310.0,274.0,186.0,164.0,135.0,326.0,4669.0,2010,Araguaia,Pau D'Arco (PA),446.0,340.0,1215.0,302.0,791.0,922.0,408.0,375.0,268.0,224.0,222.0,167.0,352.0,6033.0
150555,PAU DARCO,410.0,333.0,1052.0,206.0,659.0,813.0,384.0,309.0,370.0,318.0,286.0,245.0,576.0,5961.0,2022,Araguaia,Pau D'Arco (PA),503.0,342.0,1185.0,225.0,701.0,964.0,539.0,480.0,433.0,401.0,350.0,248.0,682.0,6931.0
150560,PEIXE-BOI,,,1433.0,283.0,916.0,1146.0,439.0,368.0,328.0,252.0,207.0,139.0,191.0,5702.0,2010,Rio Caeté,Peixe-Boi (PA),513.0,430.0,1517.0,332.0,1002.0,1253.0,473.0,449.0,408.0,354.0,310.0,230.0,576.0,7854.0
150560,PEIXE-BOI,281.0,290.0,944.0,240.0,796.0,809.0,483.0,499.0,402.0,327.0,324.0,241.0,378.0,6014.0,2022,Rio Caeté,Peixe-Boi (PA),404.0,346.0,1195.0,286.0,862.0,1107.0,685.0,698.0,549.0,436.0,474.0,347.0,979.0,8285.0
150563,PIÇARRA,,,2312.0,530.0,1321.0,1411.0,636.0,549.0,459.0,318.0,228.0,213.0,280.0,8257.0,2010,Carajás,Piçarra (PA),1022.0,818.0,2674.0,517.0,1591.0,2093.0,915.0,720.0,597.0,492.0,410.0,328.0,520.0,12697.0
150563,PIÇARRA,682.0,581.0,1749.0,375.0,1091.0,1102.0,611.0,493.0,504.0,390.0,340.0,250.0,528.0,8696.0,2022,Carajás,Piçarra (PA),1003.0,690.0,2170.0,474.0,1475.0,1903.0,977.0,945.0,831.0,744.0,521.0,355.0,975.0,12832.0
150565,PLACAS,,,2860.0,613.0,1777.0,1840.0,692.0,591.0,559.0,469.0,315.0,235.0,322.0,10273.0,2010,Xingu,Placas (PA),2152.0,1760.0,4940.0,986.0,3221.0,4416.0,1483.0,1184.0,1062.0,826.0,646.0,511.0,747.0,23934.0
150565,PLACAS,1059.0,933.0,2850.0,730.0,2191.0,2484.0,1121.0,979.0,771.0,647.0,634.0,477.0,809.0,15685.0,2022,Xingu,Placas (PA),1434.0,1026.0,3161.0,743.0,2216.0,2901.0,1492.0,1314.0,1030.0,929.0,896.0,583.0,1275.0,18668.0
150570,PONTA DE PEDRAS,,,4794.0,972.0,3158.0,3456.0,1276.0,1010.0,828.0,631.0,487.0,301.0,325.0,17238.0,2010,Marajó,Ponta de Pedras (PA),2219.0,1814.0,5392.0,1187.0,3726.0,4113.0,1578.0,1354.0,1123.0,957.0,734.0,524.0,1271.0,25999.0
150570,PONTA DE PEDRAS,1455.0,1289.0,4194.0,1066.0,3596.0,4020.0,1704.0,1505.0,1157.0,989.0,765.0,556.0,845.0,23141.0,2022,Marajó,Ponta de Pedras (PA),1705.0,1311.0,4291.0,1040.0,3174.0,3988.0,1969.0,1737.0,1407.0,1248.0,981.0,653.0,1861.0,24984.0
150580,PORTEL,,,12395.0,2404.0,5063.0,4669.0,1861.0,1396.0,1034.0,877.0,679.0,543.0,784.0,31705.0,2010,Marajó,Portel (PA),6340.0,4840.0,13444.0,2367.0,6858.0,7294.0,2675.0,1857.0,1530.0,1290.0,1114.0,830.0,1726.0,52172.0
150580,PORTEL,3821.0,3781.0,11898.0,2608.0,7573.0,6340.0,2458.0,2154.0,1715.0,1221.0,942.0,850.0,2128.0,47489.0,2022,Marajó,Portel (PA),6148.0,4475.0,13449.0,2951.0,9548.0,9543.0,4037.0,3446.0,2810.0,1953.0,1484.0,1063.0,3012.0,62503.0
150590,PORTO DE MOZ,,,6537.0,1338.0,3333.0,2713.0,1054.0,854.0,659.0,473.0,327.0,201.0,305.0,17794.0,2010,Xingu,Porto de Moz (PA),4048.0,2914.0,8468.0,1594.0,4946.0,4899.0,1859.0,1358.0,1018.0,753.0,600.0,429.0,1068.0,33956.0
150590,PORTO DE MOZ,2225.0,2232.0,6612.0,1529.0,4730.0,4962.0,1720.0,1461.0,1163.0,898.0,714.0,522.0,1298.0,30066.0,2022,Xingu,Porto de Moz (PA),3445.0,2773.0,7976.0,1839.0,5993.0,6747.0,3015.0,2628.0,1926.0,1524.0,1054.0,652.0,1747.0,40597.0
150600,PRAINHA,,,7877.0,1755.0,4460.0,4382.0,1708.0,1342.0,1073.0,899.0,683.0,510.0,601.0,25290.0,2010,Baixo Amazonas,Prainha (PA),2720.0,2269.0,7384.0,1415.0,3752.0,4299.0,1626.0,1380.0,1164.0,946.0,778.0,485.0,1129.0,29349.0
150600,PRAINHA,2380.0,2423.0,7113.0,1624.0,5381.0,5780.0,2286.0,1991.0,1513.0,1221.0,979.0,622.0,855.0,34168.0,2022,Baixo Amazonas,Prainha (PA),2985.0,2274.0,6808.0,1488.0,4839.0,5716.0,2511.0,2225.0,1886.0,1404.0,1262.0,816.0,2070.0,35577.0
150610,PRIMAVERA,,,1945.0,456.0,1194.0,1358.0,550.0,482.0,419.0,361.0,262.0,206.0,357.0,7590.0,2010,Rio Caeté,Primavera (PA),682.0,622.0,2112.0,496.0,1323.0,1565.0,604.0,565.0,457.0,378.0,346.0,318.0,796.0,10268.0
150610,PRIMAVERA,571.0,563.0,1553.0,368.0,1162.0,1360.0,658.0,636.0,507.0,483.0,438.0,329.0,503.0,9131.0,2022,Rio Caeté,Primavera (PA),691.0,522.0,1666.0,376.0,1165.0,1597.0,845.0,837.0,684.0,573.0,519.0,347.0,1203.0,10851.0
150611,QUATIPURU,,,2331.0,501.0,1322.0,1534.0,579.0,514.0,440.0,390.0,273.0,202.0,281.0,8367.0,2010,Rio Caeté,Quatipuru (PA),872.0,763.0,2745.0,576.0,1573.0,1945.0,738.0,618.0,608.0,478.0,397.0,316.0,780.0,12411.0
150611,QUATIPURU,572.0,565.0,1666.0,384.0,1261.0,1360.0,702.0,672.0,546.0,506.0,471.0,367.0,604.0,9676.0,2022,Rio Caeté,Quatipuru (PA),704.0,572.0,1767.0,413.0,1304.0,1520.0,885.0,864.0,755.0,668.0,585.0,435.0,1194.0,11524.0
150613,REDENÇÃO,,,8814.0,2121.0,5090.0,4899.0,2267.0,1815.0,1519.0,1116.0,839.0,724.0,1875.0,31079.0,2010,Araguaia,Redenção (PA),5400.0,4284.0,14562.0,3092.0,10265.0,13547.0,5574.0,4826.0,3897.0,3024.0,2197.0,1615.0,3267.0,75556.0
150613,REDENÇÃO,3151.0,2956.0,8266.0,1740.0,5241.0,6034.0,2762.0,2683.0,2295.0,1966.0,1924.0,1799.0,4809.0,45626.0,2022,Araguaia,Redenção (PA),5939.0,4609.0,13052.0,2812.0,10373.0,14420.0,7101.0,6523.0,5329.0,4519.0,3812.0,2324.0,6126.0,85597.0
150616,RIO MARIA,,,2143.0,473.0,1071.0,1252.0,565.0,478.0,360.0,252.0,199.0,208.0,629.0,7630.0,2010,Araguaia,Rio Maria (PA),1175.0,976.0,3146.0,666.0,2357.0,3109.0,1281.0,1137.0,954.0,777.0,654.0,508.0,957.0,17697.0
150616,RIO MARIA,701.0,642.0,1937.0,481.0,1384.0,1601.0,774.0,745.0,703.0,631.0,582.0,491.0,1249.0,11921.0,2022,Araguaia,Rio Maria (PA),1129.0,890.0,2688.0,630.0,2112.0,2821.0,1378.0,1393.0,1232.0,1106.0,940.0,580.0,1744.0,18384.0
150618,RONDON DO PARÁ,,,6133.0,1404.0,3702.0,4130.0,1770.0,1444.0,1230.0,932.0,729.0,559.0,959.0,22992.0,2010,Rio Capim,Rondon do Pará (PA),3284.0,2754.0,8883.0,1992.0,6499.0,8476.0,3181.0,2902.0,2449.0,1853.0,1497.0,1082.0,2109.0,46964.0
150618,RONDON DO PARÁ,1313.0,1264.0,4214.0,997.0,2605.0,2863.0,1494.0,1476.0,1235.0,1136.0,997.0,893.0,2211.0,22698.0,2022,Rio Capim,Rondon do Pará (PA),2629.0,2063.0,7007.0,1901.0,6726.0,8983.0,5209.0,4445.0,2852.0,2760.0,3021.0,2431.0,3719.0,53143.0
150619,RURÓPOLIS,,,4406.0,966.0,2676.0,2640.0,1027.0,857.0,764.0,643.0,531.0,414.0,682.0,15606.0,2010,Tapajós,Rurópolis (PA),3258.0,2733.0,8606.0,1751.0,5490.0,6837.0,2481.0,2163.0,1631.0,1502.0,1195.0,932.0,1503.0,40087.0
150619,RURÓPOLIS,1480.0,1357.0,3901.0,960.0,3006.0,3015.0,1361.0,1261.0,931.0,804.0,673.0,657.0,1343.0,20749.0,2022,Tapajós,Rurópolis (PA),2420.0,2368.0,6615.0,1316.0,4545.0,5466.0,2540.0,2490.0,1762.0,1696.0,1271.0,1028.0,2786.0,35769.0
150620,SALINÓPOLIS,,,5404.0,1370.0,3889.0,3313.0,1328.0,1119.0,914.0,611.0,472.0,406.0,886.0,19712.0,2010,Rio Caeté,Salinópolis (PA),2679.0,2200.0,7570.0,1650.0,5372.0,6362.0,2449.0,2095.0,1645.0,1376.0,1201.0,885.0,1924.0,37421.0
150620,SALINÓPOLIS,1305.0,1389.0,5062.0,1262.0,3853.0,4201.0,1930.0,1624.0,1367.0,1161.0,929.0,732.0,1882.0,26697.0,2022,Rio Caeté,Salinópolis (PA),2806.0,2110.0,6731.0,1555.0,5506.0,7324.0,3740.0,3488.0,2824.0,2435.0,1896.0,1287.0,3728.0,44772.0
150630,SALVATERRA,,,3941.0,885.0,2517.0,2607.0,1056.0,859.0,659.0,518.0,385.0,297.0,525.0,14249.0,2010,Marajó,Salvaterra (PA),1540.0,1200.0,4093.0,915.0,2797.0,3085.0,1347.0,1080.0,940.0,798.0,629.0,551.0,1205.0,20183.0
150630,SALVATERRA,1173.0,1181.0,3597.0,826.0,2472.0,3092.0,1322.0,1142.0,1041.0,922.0,677.0,499.0,767.0,18711.0,2022,Marajó,Salvaterra (PA),1607.0,1276.0,3845.0,864.0,2823.0,4052.0,1824.0,1631.0,1512.0,1316.0,1009.0,712.0,2022.0,24129.0
150635,SANTA BÁRBARA DO PARÁ,,,3341.0,811.0,2117.0,2334.0,1030.0,880.0,714.0,565.0,405.0,352.0,611.0,13160.0,2010,Guajará,Santa Bárbara do Pará (PA),1295.0,967.0,3429.0,713.0,2363.0,2916.0,1187.0,1014.0,771.0,614.0,570.0,438.0,861.0,17141.0
150635,SANTA BÁRBARA DO PARÁ,922.0,981.0,3093.0,659.0,1812.0,2133.0,1118.0,1064.0,917.0,848.0,753.0,622.0,1222.0,16144.0,2022,Guajará,Santa Bárbara do Pará (PA),1283.0,1042.0,3371.0,751.0,2329.0,3172.0,1649.0,1612.0,1415.0,1275.0,1005.0,627.0,1833.0,21087.0
150640,SANTA CRUZ DO ARARI,,,1243.0,270.0,660.0,676.0,311.0,246.0,195.0,141.0,95.0,49.0,50.0,3936.0,2010,Marajó,Santa Cruz do Arari (PA),549.0,477.0,1604.0,360.0,1235.0,1445.0,535.0,432.0,403.0,290.0,229.0,183.0,411.0,8155.0
150640,SANTA CRUZ DO ARARI,467.0,415.0,1424.0,322.0,992.0,1112.0,454.0,426.0,329.0,280.0,226.0,123.0,257.0,6827.0,2022,Marajó,Santa Cruz do Arari (PA),452.0,372.0,1183.0,370.0,1190.0,1175.0,533.0,490.0,423.0,351.0,313.0,179.0,531.0,7445.0
150650,SANTA IZABEL DO PARÁ,,,8889.0,2000.0,5389.0,6075.0,2560.0,2076.0,1613.0,1273.0,928.0,714.0,1116.0,32633.0,2010,Guamá,Santa Izabel do Pará (PA),3922.0,3168.0,10626.0,2500.0,8888.0,11581.0,4426.0,3656.0,2698.0,2139.0,1678.0,1353.0,2824.0,59466.0
150650,SANTA IZABEL DO PARÁ,2193.0,2356.0,7211.0,1636.0,4338.0,5165.0,2581.0,2357.0,2006.0,1748.0,1381.0,1067.0,2187.0,36226.0,2022,Guamá,Santa Izabel do Pará (PA),4299.0,3407.0,9581.0,2154.0,9352.0,14428.0,6548.0,5788.0,4447.0,3766.0,2940.0,1949.0,5288.0,73019.0
150655,SANTA LUZIA DO PARÁ,,,4149.0,921.0,2695.0,2916.0,1008.0,870.0,717.0,587.0,494.0,355.0,797.0,15509.0,2010,Rio Caeté,Santa Luzia do Pará (PA),1500.0,1281.0,4221.0,954.0,2755.0,3000.0,1190.0,927.0,806.0,693.0,556.0,429.0,1112.0,19424.0
150655,SANTA LUZIA DO PARÁ,1095.0,1032.0,3244.0,824.0,2360.0,2645.0,1213.0,1093.0,953.0,751.0,664.0,457.0,805.0,17136.0,2022,Rio Caeté,Santa Luzia do Pará (PA),1312.0,1033.0,3318.0,884.0,2505.0,3110.0,1552.0,1421.0,1223.0,1024.0,868.0,593.0,1807.0,20370.0
150658,SANTA MARIA DAS BARREIRAS,,,3289.0,717.0,1564.0,1879.0,847.0,759.0,724.0,559.0,484.0,341.0,419.0,11582.0,2010,Araguaia,Santa Maria das Barreiras (PA),1285.0,1049.0,3354.0,654.0,1853.0,2735.0,1126.0,1163.0,973.0,859.0,798.0,521.0,836.0,17206.0
150658,SANTA MARIA DAS BARREIRAS,851.0,826.0,2584.0,618.0,1782.0,1758.0,951.0,910.0,844.0,809.0,790.0,605.0,1242.0,14570.0,2022,Araguaia,Santa Maria das Barreiras (PA),1187.0,885.0,2700.0,608.0,1753.0,2350.0,1241.0,1202.0,1065.0,964.0,927.0,544.0,1376.0,16548.0
150660,SANTA MARIA DO PARÁ,,,3882.0,915.0,2678.0,2834.0,1286.0,1082.0,863.0,658.0,456.0,411.0,814.0,15879.0,2010,Guamá,Santa Maria do Pará (PA),1481.0,1277.0,4243.0,1006.0,3078.0,3961.0,1668.0,1436.0,1142.0,935.0,788.0,562.0,1447.0,23026.0
150660,SANTA MARIA DO PARÁ,1089.0,941.0,2924.0,705.0,2299.0,2656.0,1290.0,1158.0,1117.0,998.0,840.0,562.0,1086.0,17665.0,2022,Guamá,Santa Maria do Pará (PA),1507.0,1139.0,3393.0,808.0,2842.0,3957.0,1938.0,1808.0,1689.0,1498.0,1282.0,814.0,2263.0,24624.0
150670,SANTANA DO ARAGUAIA,,,4572.0,999.0,2431.0,2384.0,1042.0,891.0,721.0,617.0,495.0,471.0,1055.0,15678.0,2010,Araguaia,Santana do Araguaia (PA),4009.0,3763.0,11359.0,2077.0,7962.0,10838.0,4280.0,3315.0,2505.0,2017.0,1354.0,1054.0,1617.0,56153.0
150670,SANTANA DO ARAGUAIA,1856.0,1682.0,4620.0,1070.0,3470.0,3240.0,1336.0,1220.0,1100.0,897.0,901.0,855.0,2063.0,24310.0,2022,Araguaia,Santana do Araguaia (PA),2554.0,1889.0,5461.0,1145.0,3798.0,4971.0,2486.0,2370.0,1973.0,1613.0,1466.0,945.0,2368.0,32413.0
150680,SANTARÉM,,,49903.0,10954.0,30160.0,28211.0,11605.0,9884.0,8662.0,6782.0,5313.0,3888.0,6110.0,171472.0,2010,Baixo Amazonas,Santarém (PA),23081.0,18166.0,58608.0,13115.0,41345.0,48294.0,18863.0,15807.0,13894.0,11358.0,9306.0,6877.0,15840.0,294580.0
150680,SANTARÉM,15707.0,15611.0,46931.0,10415.0,32532.0,36400.0,16120.0,14490.0,11634.0,9509.0,8302.0,7379.0,16663.0,241693.0,2022,Baixo Amazonas,Santarém (PA),22640.0,17676.0,54678.0,12405.0,42271.0,53787.0,25806.0,23571.0,19264.0,16134.0,13497.0,9297.0,26107.0,331942.0
150690,SANTARÉM NOVO,,,1353.0,324.0,954.0,959.0,353.0,311.0,239.0,217.0,180.0,129.0,190.0,5209.0,2010,Rio Caeté,Santarém Novo (PA),479.0,407.0,1360.0,274.0,784.0,991.0,370.0,288.0,259.0,186.0,201.0,166.0,375.0,6141.0
150690,SANTARÉM NOVO,450.0,749.0,1093.0,288.0,853.0,1098.0,457.0,426.0,342.0,319.0,280.0,216.0,479.0,7050.0,2022,Rio Caeté,Santarém Novo (PA),398.0,272.0,954.0,258.0,659.0,943.0,445.0,463.0,389.0,330.0,287.0,194.0,632.0,6116.0
150700,SANTO ANTÔNIO DO TAUÁ,,,4651.0,1074.0,2471.0,2759.0,1159.0,885.0,684.0,478.0,460.0,299.0,376.0,15296.0,2010,Guamá,Santo Antônio do Tauá (PA),2034.0,1561.0,5287.0,1223.0,3680.0,4456.0,1719.0,1382.0,1160.0,1055.0,870.0,697.0,1546.0,26674.0
150700,SANTO ANTÔNIO DO TAUÁ,1247.0,1370.0,4205.0,986.0,2954.0,3163.0,1451.0,1362.0,1128.0,938.0,777.0,604.0,1089.0,21274.0,2022,Guamá,Santo Antônio do Tauá (PA),1714.0,1417.0,4347.0,982.0,2955.0,4253.0,2106.0,2087.0,1785.0,1495.0,1204.0,871.0,2613.0,27461.0
150710,SÃO CAETANO DE ODIVELAS,,,3143.0,748.0,2005.0,1928.0,780.0,663.0,531.0,411.0,345.0,274.0,468.0,11296.0,2010,Guamá,São Caetano de Odivelas (PA),1231.0,1023.0,3377.0,797.0,2260.0,2655.0,1059.0,885.0,736.0,661.0,618.0,456.0,1128.0,16891.0
150710,SÃO CAETANO DE ODIVELAS,755.0,712.0,2394.0,564.0,1722.0,2133.0,1005.0,923.0,769.0,674.0,564.0,424.0,775.0,13414.0,2022,Guamá,São Caetano de Odivelas (PA),974.0,801.0,2502.0,597.0,1757.0,2538.0,1308.0,1262.0,1026.0,984.0,760.0,548.0,1825.0,16666.0
150715,SÃO DOMINGOS DO ARAGUAIA,,,3984.0,875.0,2479.0,2373.0,966.0,765.0,652.0,501.0,382.0,319.0,596.0,13892.0,2010,Carajás,São Domingos do Araguaia (PA),1894.0,1475.0,4930.0,1036.0,2999.0,3689.0,1379.0,1167.0,991.0,790.0,770.0,630.0,1378.0,23130.0
150715,SÃO DOMINGOS DO ARAGUAIA,1090.0,1002.0,3181.0,773.0,2155.0,2111.0,1043.0,979.0,808.0,650.0,625.0,471.0,1276.0,16164.0,2022,Carajás,São Domingos do Araguaia (PA),1464.0,1081.0,3576.0,832.0,2571.0,3019.0,1631.0,1510.0,1247.0,1015.0,935.0,580.0,1961.0,21092.0
150720,SÃO DOMINGOS DO CAPIM,,,6756.0,1444.0,3742.0,3885.0,1502.0,1223.0,1018.0,716.0,630.0,529.0,802.0,22247.0,2010,Guamá,São Domingos do Capim (PA),3060.0,2378.0,7082.0,1390.0,3873.0,4361.0,1650.0,1343.0,995.0,825.0,798.0,657.0,1430.0,29846.0
150720,SÃO DOMINGOS DO CAPIM,1771.0,1520.0,5488.0,1340.0,3917.0,4100.0,1722.0,1505.0,1363.0,1119.0,925.0,534.0,782.0,26086.0,2022,Guamá,São Domingos do Capim (PA),2098.0,1721.0,6060.0,1420.0,3923.0,4419.0,2117.0,1955.0,1742.0,1367.0,1147.0,686.0,2416.0,30599.0
150730,SÃO FÉLIX DO XINGU,,,8890.0,1700.0,4097.0,4344.0,1807.0,1442.0,1088.0,681.0,513.0,377.0,946.0,25885.0,2010,Araguaia,São Félix do Xingu (PA),6023.0,5369.0,17549.0,3293.0,13569.0,18768.0,7285.0,6054.0,4146.0,3305.0,2192.0,1634.0,2149.0,91340.0
150730,SÃO FÉLIX DO XINGU,3059.0,3223.0,9307.0,2031.0,5597.0,6373.0,3086.0,2703.0,2068.0,1668.0,1413.0,1095.0,2264.0,43887.0,2022,Araguaia,São Félix do Xingu (PA),4665.0,3686.0,10681.0,2292.0,8043.0,10476.0,5861.0,4919.0,3966.0,3459.0,2958.0,1699.0,3731.0,65418.0
150740,SÃO FRANCISCO DO PARÁ,,,2560.0,606.0,1738.0,1875.0,791.0,639.0,607.0,484.0,398.0,253.0,422.0,10373.0,2010,Guamá,São Francisco do Pará (PA),988.0,835.0,2874.0,629.0,2022.0,2559.0,914.0,822.0,757.0,619.0,592.0,408.0,1038.0,15060.0
150740,SÃO FRANCISCO DO PARÁ,700.0,655.0,2102.0,496.0,1604.0,1768.0,881.0,841.0,715.0,642.0,590.0,421.0,747.0,12162.0,2022,Guamá,São Francisco do Pará (PA),883.0,656.0,2201.0,536.0,1638.0,2170.0,1156.0,1148.0,910.0,840.0,787.0,528.0,1622.0,14894.0
150745,SÃO GERALDO DO ARAGUAIA,,,4414.0,1019.0,2688.0,2863.0,1141.0,882.0,741.0,596.0,464.0,393.0,855.0,16056.0,2010,Carajás,São Geraldo do Araguaia (PA),1966.0,1544.0,5225.0,1126.0,3325.0,4280.0,1674.0,1461.0,1136.0,985.0,841.0,638.0,1383.0,25587.0
150745,SÃO GERALDO DO ARAGUAIA,1322.0,1176.0,3384.0,686.0,2171.0,2234.0,1087.0,995.0,848.0,689.0,647.0,554.0,1197.0,16990.0,2022,Carajás,São Geraldo do Araguaia (PA),1870.0,1344.0,4097.0,862.0,2839.0,3652.0,1856.0,1729.0,1476.0,1207.0,1060.0,676.0,2040.0,24255.0
150746,SÃO JOÃO DA PONTA,,,1033.0,227.0,670.0,724.0,283.0,238.0,224.0,159.0,166.0,104.0,119.0,3947.0,2010,Guamá,São João da Ponta (PA),426.0,371.0,1041.0,237.0,686.0,756.0,301.0,270.0,244.0,208.0,199.0,132.0,393.0,5265.0
150746,SÃO JOÃO DA PONTA,322.0,313.0,976.0,219.0,708.0,844.0,436.0,355.0,311.0,279.0,250.0,175.0,284.0,5472.0,2022,Guamá,São João da Ponta (PA),288.0,218.0,712.0,154.0,464.0,607.0,297.0,296.0,269.0,261.0,205.0,197.0,520.0,4430.0
150747,SÃO JOÃO DE PIRABAS,,,3982.0,936.0,2500.0,2503.0,954.0,798.0,606.0,586.0,461.0,291.0,488.0,14105.0,2010,Rio Caeté,São João de Pirabas (PA),1572.0,1370.0,4244.0,914.0,2851.0,3169.0,1220.0,960.0,879.0,738.0,719.0,563.0,1435.0,20647.0
